Head_x,Head_y,ProThorax_x,ProThorax_y,MesoThorax_x,MesoThorax_y,MetaThorax_x,MetaThorax_y,Abdomen_x,Abdomen_y,Abdomen_Mid_x,Abdomen_Mid_y,Abdomen_Tip_x,Abdomen_Tip_y,FL_Tibia_x,FL_Tibia_y,FL_Femur_x,FL_Femur_y,FL_Trochanter_x,FL_Trochanter_y,FL_Coxa_x,FL_Coxa_y,ML_Tarsi_x,ML_Tarsi_y,ML_Femur_x,ML_Femur_y,ML_Trochanter_x,ML_Trochanter_y,ML_Coxa_x,ML_Coxa_y,HL_Tarsi_x,HL_Tarsi_y,HL_Femur_x,HL_Femur_y,HL_Trochanter_x,HL_Trochanter_y,HL_Coxa_x,HL_Coxa_y
426.4562072753906,404.8172607421875,419.0509033203125,414.14837646484375,369.73175048828125,478.48956298828125,356.4166564941406,496.9219970703125,340.8327331542969,512.4903564453125,303.1897888183594,532.1893310546875,254.7200927734375,518.6641845703125,467.9488220214844,546.9772338867188,455.7013854980469,520.402587890625,412.9267883300781,480.25146484375,410.5231018066406,433.8529052734375,379.3796081542969,579.1193237304688,382.5294189453125,515.8765869140625,361.2366943359375,514.4658813476562,362.5498046875,495.1283264160156,334.7467956542969,579.5469970703125,335.8807678222656,515.5827026367188,345.29400634765625,525.8097534179688,348.4197082519531,509.5718994140625
426.4562072753906,404.82867431640625,419.0509033203125,414.168212890625,369.73175048828125,478.55023193359375,356.4166564941406,496.9569091796875,340.8327331542969,512.4903564453125,303.1919250488281,532.2024536132812,254.76710510253906,518.7015380859375,467.9488220214844,547.067138671875,455.7013854980469,520.5384521484375,412.9267883300781,480.31298828125,410.5231018066406,433.8812255859375,379.3869323730469,579.1194458007812,382.55609130859375,515.8765869140625,361.2366943359375,514.4775390625,362.5498046875,495.13671875,334.8119201660156,579.55322265625,335.8935852050781,515.6187744140625,345.3156433105469,525.8097534179688,348.4197082519531,509.5718994140625
426.4562072753906,404.839111328125,419.0509033203125,414.168212890625,369.73175048828125,478.5921325683594,356.4166564941406,496.9671936035156,340.8327331542969,512.4959106445312,303.1964111328125,532.215576171875,254.771240234375,518.7164306640625,467.9488220214844,547.1845092773438,455.7013854980469,520.70849609375,412.9267883300781,480.3776550292969,410.5231018066406,433.9246826171875,379.3869323730469,579.1368408203125,382.5977478027344,515.8765869140625,361.2366943359375,514.4775390625,362.5498046875,495.1455078125,334.8215026855469,579.56591796875,335.9166564941406,515.6187744140625,345.3156433105469,525.8154907226562,348.4197082519531,509.5928649902344
426.2868347167969,404.8687438964844,419.0090026855469,414.14837646484375,369.7035827636719,478.5971984863281,356.3750915527344,496.98095703125,340.8006896972656,512.4903564453125,303.1964111328125,532.216064453125,254.771240234375,518.7164306640625,467.8709716796875,547.2086791992188,455.6148681640625,520.7158203125,412.8687438964844,480.427734375,410.45379638671875,433.9246826171875,379.3869323730469,579.1515502929688,382.6814880371094,515.831298828125,361.1635437011719,514.4775390625,362.5062561035156,495.1455078125,334.8215026855469,579.55322265625,335.8935852050781,515.6187744140625,345.2992248535156,525.8097534179688,348.38092041015625,509.5928649902344
426.23406982421875,404.87762451171875,418.9649353027344,414.1522521972656,369.6297912597656,478.6688537597656,356.32757568359375,497.0133972167969,340.76513671875,512.4860229492188,303.2549133300781,532.216064453125,254.78919982910156,518.7252197265625,467.80010986328125,547.3168334960938,455.5940856933594,520.7501220703125,412.8687438964844,480.5352478027344,410.408447265625,433.9246826171875,379.3869323730469,579.152099609375,382.6814880371094,515.831298828125,361.1019592285156,514.4765014648438,362.4512939453125,495.1612548828125,334.8215026855469,579.5469970703125,335.8935852050781,515.6187744140625,345.29400634765625,525.7929077148438,348.3193054199219,509.5843811035156
426.15771484375,404.87762451171875,418.9014892578125,414.1409912109375,369.5696716308594,478.700927734375,356.26666259765625,497.0243225097656,340.7147216796875,512.4846801757812,303.2754821777344,532.2174072265625,255.01113891601562,518.8833618164062,467.5213623046875,547.4003295898438,455.44464111328125,520.7586059570312,412.8629150390625,480.5534362792969,410.3055419921875,433.9246826171875,379.3628234863281,579.1649169921875,382.69744873046875,515.831298828125,361.05975341796875,514.482177734375,362.3759460449219,495.2753601074219,334.8215026855469,579.5350341796875,335.8309326171875,515.8374633789062,345.2014465332031,525.7587280273438,348.2555847167969,509.6168518066406
425.95068359375,404.8687438964844,418.8556823730469,414.1409912109375,369.5437316894531,478.700927734375,356.2606506347656,497.0297546386719,340.70355224609375,512.4462280273438,303.275634765625,532.2278442382812,255.09298706054688,518.8833618164062,467.32733154296875,547.4533081054688,455.43475341796875,520.8692016601562,412.8629150390625,480.56988525390625,410.26800537109375,433.9136047363281,379.3628234863281,579.1796875,382.69744873046875,515.8261108398438,361.0357666015625,514.486083984375,362.37139892578125,495.294921875,334.84918212890625,579.5028686523438,335.7354736328125,515.8676147460938,345.1917724609375,525.75146484375,348.25360107421875,509.62030029296875
425.9402160644531,404.8834533691406,418.7311096191406,414.1433410644531,369.5220947265625,478.7251892089844,356.2342529296875,497.03070068359375,340.68646240234375,512.4462280273438,303.275634765625,532.2278442382812,255.09298706054688,518.8833618164062,467.251953125,547.4835815429688,455.43450927734375,520.8931884765625,412.7972412109375,480.6604309082031,410.2496032714844,433.8467102050781,379.4059753417969,579.232177734375,382.5817565917969,515.8261108398438,360.9691162109375,514.4974975585938,362.2955017089844,495.3310546875,334.870361328125,579.502685546875,335.7148132324219,515.873046875,345.16424560546875,525.7430419921875,348.21380615234375,509.63409423828125
425.9000244140625,404.8435974121094,418.6676940917969,414.1522521972656,369.47918701171875,478.7251892089844,356.2123718261719,497.03070068359375,340.671875,512.4462280273438,303.275634765625,532.238037109375,255.10081481933594,518.8452758789062,467.0931091308594,547.5997314453125,455.43450927734375,521.0629272460938,412.7930908203125,480.6775207519531,409.9601135253906,433.712890625,379.4135437011719,579.2479858398438,382.5197448730469,515.8261108398438,360.9224548339844,514.5249633789062,362.2134094238281,495.4029235839844,334.870361328125,579.502685546875,335.69927978515625,515.9939575195312,345.16375732421875,525.7430419921875,348.2109375,509.6371154785156
425.7534484863281,404.8435974121094,418.5876770019531,414.1654052734375,369.4223937988281,478.700927734375,356.1657409667969,497.1231384277344,340.63519287109375,512.4616088867188,303.238525390625,532.2575073242188,255.10081481933594,518.749755859375,467.0793151855469,547.7356567382812,455.43450927734375,521.2571411132812,412.68511962890625,480.7668151855469,409.94439697265625,433.6431579589844,379.4134826660156,579.2516479492188,382.3207092285156,515.7742309570312,360.8973693847656,514.5361328125,362.1999816894531,495.431884765625,334.870361328125,579.5028686523438,335.5199890136719,515.997314453125,345.08831787109375,525.75146484375,348.1815490722656,509.65814208984375
425.70599365234375,404.8446044921875,418.50714111328125,414.17755126953125,369.40899658203125,478.6643371582031,356.1221008300781,497.1697082519531,340.5976257324219,512.4876098632812,303.18560791015625,532.2579345703125,255.0904541015625,518.749755859375,467.01007080078125,547.8085327148438,455.65301513671875,521.4413452148438,412.668701171875,480.8233337402344,409.89935302734375,433.6431579589844,379.4134826660156,579.2516479492188,382.26361083984375,515.7570190429688,360.8658447265625,514.602783203125,362.15142822265625,495.5149841308594,334.8531188964844,579.5172729492188,335.4674377441406,515.997314453125,345.0129699707031,525.7578735351562,348.1139221191406,509.6685485839844
425.67083740234375,404.8908386230469,418.4594421386719,414.17755126953125,369.39202880859375,478.6569519042969,356.0746154785156,497.1944580078125,340.54046630859375,512.5103759765625,303.1758117675781,532.2575073242188,255.0904541015625,518.749755859375,466.9640808105469,547.97314453125,455.67938232421875,521.5914916992188,412.66455078125,480.8233337402344,409.7799987792969,433.6431579589844,379.4134826660156,579.2578735351562,382.2318420410156,515.7570190429688,360.85760498046875,514.602783203125,362.11651611328125,495.5772705078125,334.8466796875,579.5216674804688,335.40142822265625,515.997314453125,344.9620361328125,525.7684936523438,348.061767578125,509.6733093261719
425.6507873535156,404.8833312988281,418.40008544921875,414.1852722167969,369.3489074707031,478.6376647949219,356.05633544921875,497.2381896972656,340.47222900390625,512.5278930664062,303.13092041015625,532.2575073242188,255.0904541015625,518.749755859375,466.9115905761719,548.0704345703125,455.67938232421875,521.6513671875,412.6490173339844,480.9830322265625,409.7113952636719,433.645751953125,379.4135437011719,579.2578735351562,382.18115234375,515.7570190429688,360.84893798828125,514.602783203125,362.0774841308594,495.6915283203125,334.8466796875,579.5269775390625,335.3713073730469,515.9463500976562,344.9620361328125,525.8041381835938,348.01507568359375,509.7359619140625
425.5323181152344,404.8833312988281,418.1917724609375,414.2095031738281,369.3227233886719,478.6376647949219,356.0435791015625,497.23968505859375,340.45660400390625,512.5450439453125,303.1107177734375,532.2532958984375,255.0713348388672,518.749755859375,466.8255920410156,548.0845947265625,455.65301513671875,521.687255859375,412.5255126953125,480.9830322265625,409.63262939453125,433.6755065917969,379.4134826660156,579.2742919921875,382.11309814453125,515.9118041992188,360.73779296875,514.5789794921875,362.00579833984375,495.6995849609375,334.8531188964844,579.56005859375,335.3177185058594,515.8762817382812,344.9620361328125,525.8385009765625,347.95513916015625,509.7742919921875
425.3828125,404.8833312988281,418.0154113769531,414.2095031738281,369.25848388671875,478.6473388671875,355.9981384277344,497.2459716796875,340.4352722167969,512.5597534179688,303.0707702636719,532.2532958984375,255.0452423095703,518.6796875,466.59039306640625,548.2000122070312,455.62689208984375,521.7100830078125,412.5254821777344,480.9830322265625,409.5954895019531,433.696533203125,379.4382019042969,579.2744140625,382.0555114746094,516.0172729492188,360.662109375,514.5789794921875,361.9255676269531,495.7286071777344,334.88323974609375,579.56005859375,335.2151184082031,515.8762817382812,344.96124267578125,525.9022827148438,347.925537109375,509.7976379394531
425.231689453125,404.886474609375,417.94146728515625,414.2157897949219,369.1802978515625,478.6473388671875,355.929443359375,497.29376220703125,340.4100341796875,512.6016845703125,303.0707702636719,532.2532958984375,255.0452423095703,518.6796875,466.41302490234375,548.2223510742188,455.4849853515625,521.7100830078125,412.4736022949219,480.9690856933594,409.49267578125,433.6755065917969,379.4382019042969,579.3228759765625,382.02459716796875,516.0401611328125,360.6293029785156,514.556884765625,361.8171691894531,495.817626953125,334.9081726074219,579.56005859375,335.13726806640625,515.8762817382812,344.96124267578125,525.9259033203125,347.88531494140625,509.85467529296875
425.2082824707031,404.886474609375,417.9379577636719,414.2375793457031,369.1587829589844,478.69384765625,355.89373779296875,497.30340576171875,340.3589782714844,512.6317138671875,302.99676513671875,532.2532958984375,255.0452423095703,518.6796875,466.3496398925781,548.3621826171875,455.3252258300781,521.9085693359375,412.3624572753906,480.9278869628906,409.4761657714844,433.7147216796875,379.38677978515625,579.32568359375,381.9939880371094,516.0694580078125,360.5824279785156,514.5499877929688,361.8133544921875,495.8717346191406,334.9761047363281,579.5575561523438,334.8408508300781,515.9677734375,344.9188232421875,525.933349609375,347.8048095703125,509.923095703125
425.0604248046875,404.889404296875,417.7958679199219,414.2795104980469,368.88134765625,478.91644287109375,355.7434387207031,497.4982604980469,340.3501281738281,512.6673583984375,302.98681640625,532.2603149414062,255.07110595703125,518.7240600585938,466.1117248535156,548.3759765625,455.26263427734375,521.910888671875,412.19647216796875,480.9189758300781,409.3936767578125,433.72222900390625,379.3016662597656,579.73095703125,381.9939880371094,516.08935546875,360.5550537109375,514.5671997070312,361.70623779296875,495.9440002441406,334.9953918457031,579.5575561523438,334.5794677734375,516.0101318359375,344.91766357421875,525.9400024414062,347.7932434082031,509.9271545410156
