Head_x,Head_y,ProThorax_x,ProThorax_y,MesoThorax_x,MesoThorax_y,MetaThorax_x,MetaThorax_y,Abdomen_x,Abdomen_y,Abdomen_Mid_x,Abdomen_Mid_y,Abdomen_Tip_x,Abdomen_Tip_y,FL_Tibia_x,FL_Tibia_y,FL_Femur_x,FL_Femur_y,FL_Trochanter_x,FL_Trochanter_y,FL_Coxa_x,FL_Coxa_y,ML_Tarsi_x,ML_Tarsi_y,ML_Femur_x,ML_Femur_y,ML_Trochanter_x,ML_Trochanter_y,ML_Coxa_x,ML_Coxa_y,HL_Tarsi_x,HL_Tarsi_y,HL_Femur_x,HL_Femur_y,HL_Trochanter_x,HL_Trochanter_y,HL_Coxa_x,HL_Coxa_y
430.2281188964844,438.7000732421875,420.1777038574219,448.248291015625,379.056396484375,487.7732849121094,361.0870361328125,504.1067199707031,341.63385009765625,515.5692138671875,318.3927307128906,504.9396057128906,306.31182861328125,468.9574890136719,467.9194030761719,542.8255004882812,454.98675537109375,519.3358154296875,400.7467346191406,504.548583984375,408.5583190917969,464.9437255859375,371.59375,566.7349853515625,392.6083679199219,524.062255859375,360.8468017578125,519.9467163085938,367.74322509765625,504.6054992675781,300.1580810546875,568.7189331054688,341.1510009765625,503.25030517578125,337.8316650390625,526.3141479492188,347.71514892578125,515.6700439453125
430.2281188964844,438.7000732421875,420.1777038574219,448.2538146972656,379.056396484375,487.78369140625,361.0870361328125,504.133056640625,341.63385009765625,515.5753173828125,318.3927307128906,504.9396057128906,306.31182861328125,468.96881103515625,467.9261169433594,542.8255004882812,454.98675537109375,519.36572265625,400.7467346191406,504.548583984375,408.5583190917969,464.9437255859375,371.59375,566.7349853515625,392.6083679199219,524.0905151367188,360.85247802734375,519.9586791992188,367.74322509765625,504.6054992675781,300.17901611328125,568.724853515625,341.1639709472656,503.2608337402344,337.8316650390625,526.3141479492188,347.71514892578125,515.6700439453125
430.2281188964844,438.7000732421875,420.1777038574219,448.2538146972656,379.056396484375,487.78369140625,361.0870361328125,504.133056640625,341.63385009765625,515.5753173828125,318.3927307128906,504.9396057128906,306.31182861328125,468.97723388671875,467.9311828613281,542.8255004882812,454.98675537109375,519.36572265625,400.7467346191406,504.548583984375,408.5583190917969,464.9437255859375,371.607177734375,566.7349853515625,392.6083679199219,524.11865234375,360.85247802734375,519.9595336914062,367.745361328125,504.6054992675781,300.17901611328125,568.7257080078125,341.1714172363281,503.2608337402344,337.8368835449219,526.316162109375,347.7176208496094,515.6700439453125
430.1665954589844,438.6734313964844,420.13702392578125,448.248291015625,379.0232849121094,487.78369140625,361.0825500488281,504.133056640625,341.6308288574219,515.5692138671875,318.3855895996094,504.9396057128906,306.292724609375,468.96881103515625,467.9261169433594,542.8113403320312,454.9790954589844,519.36572265625,400.7098083496094,504.5294189453125,408.51953125,464.9162902832031,371.61163330078125,566.7349853515625,392.5777587890625,524.134765625,360.87200927734375,519.9595336914062,367.74322509765625,504.60223388671875,300.1631774902344,568.724853515625,341.1714172363281,503.25030517578125,337.8316650390625,526.3141479492188,347.7176208496094,515.6602172851562
430.11395263671875,438.6734313964844,420.0862731933594,448.2143859863281,379.0109558105469,487.78155517578125,361.08148193359375,504.10400390625,341.6137390136719,515.5686645507812,318.38201904296875,504.9396057128906,306.2625427246094,468.96881103515625,467.9194030761719,542.8095092773438,454.96881103515625,519.3596801757812,400.6609802246094,504.5167236328125,408.4875793457031,464.89239501953125,371.61163330078125,566.7349853515625,392.50323486328125,524.134765625,360.87200927734375,519.972412109375,367.73956298828125,504.582763671875,300.1580810546875,568.724853515625,341.1714172363281,503.2321472167969,337.82647705078125,526.3093872070312,347.71514892578125,515.658935546875
430.06304931640625,438.6734313964844,420.06378173828125,448.2020263671875,379.0038146972656,487.76513671875,361.013916015625,504.0997619628906,341.5462646484375,515.5686645507812,318.2617492675781,504.9400939941406,306.25506591796875,468.8802490234375,467.80145263671875,542.7937622070312,454.9441223144531,519.3524169921875,400.6268005371094,504.5167236328125,408.4181213378906,464.89239501953125,371.62896728515625,566.7352905273438,392.45556640625,524.134765625,360.87200927734375,519.9649658203125,367.7303161621094,504.5354309082031,300.1136169433594,568.724853515625,341.0757141113281,503.19012451171875,337.8007507324219,526.3049926757812,347.7048645019531,515.53466796875
430.0267028808594,438.6820373535156,420.03271484375,448.1983947753906,378.9797668457031,487.76513671875,361.0025634765625,504.0997619628906,341.5365295410156,515.5684814453125,318.19140625,504.964111328125,306.243896484375,468.8561096191406,467.7473449707031,542.7826538085938,454.9182434082031,519.3512573242188,400.5849304199219,504.5167236328125,408.35699462890625,464.89239501953125,371.6336364746094,566.7523193359375,392.45556640625,524.1080322265625,360.86285400390625,519.9735107421875,367.7080078125,504.5354309082031,300.1136169433594,568.7223510742188,341.0700378417969,503.0791931152344,337.7988586425781,526.3093872070312,347.6925048828125,515.53466796875
430.026611328125,438.6820373535156,420.0260314941406,448.1854248046875,378.9772644042969,487.76513671875,360.9763488769531,504.0997619628906,341.49884033203125,515.5684814453125,318.1705017089844,504.964111328125,306.238525390625,468.8561096191406,467.73895263671875,542.77734375,454.9182434082031,519.3505859375,400.577392578125,504.5167236328125,408.3531494140625,464.89239501953125,371.6468505859375,566.7660522460938,392.4555358886719,524.1080322265625,360.857177734375,519.9832763671875,367.69866943359375,504.5354309082031,300.1136169433594,568.7167358398438,341.0700378417969,503.06317138671875,337.7961120605469,526.3093872070312,347.6687316894531,515.53466796875
430.02471923828125,438.6820373535156,420.0260009765625,448.1854248046875,378.97137451171875,487.7916259765625,360.96600341796875,504.11883544921875,341.4626159667969,515.569091796875,318.1252746582031,504.964111328125,306.21466064453125,468.8561096191406,467.73895263671875,542.77734375,454.912841796875,519.3505859375,400.5500183105469,504.5167236328125,408.3517761230469,464.89239501953125,371.6471252441406,566.784423828125,392.4515380859375,524.1080322265625,360.8270568847656,520.022705078125,367.6927795410156,504.5627136230469,300.1222229003906,568.7109375,341.0757141113281,503.05023193359375,337.7509765625,526.3372802734375,347.6262512207031,515.5364990234375
429.9804992675781,438.5927429199219,420.0158996582031,448.15509033203125,378.8201904296875,487.8160400390625,360.81500244140625,504.1409912109375,341.320556640625,515.6201782226562,318.0439147949219,504.9616394042969,306.15576171875,468.90155029296875,467.7386779785156,542.7765502929688,454.91461181640625,519.3505859375,400.3730773925781,504.4119567871094,408.2786865234375,464.8648681640625,371.6878356933594,566.867431640625,392.37835693359375,524.2642822265625,360.676513671875,520.022705078125,367.49700927734375,504.5674133300781,300.1295166015625,568.7084350585938,341.0862121582031,503.05023193359375,337.6422424316406,526.3876342773438,347.5430908203125,515.5364990234375
