Head_x,Head_y,ProThorax_x,ProThorax_y,MesoThorax_x,MesoThorax_y,MetaThorax_x,MetaThorax_y,Abdomen_x,Abdomen_y,Abdomen_Mid_x,Abdomen_Mid_y,Abdomen_Tip_x,Abdomen_Tip_y,FL_Tibia_x,FL_Tibia_y,FL_Femur_x,FL_Femur_y,FL_Trochanter_x,FL_Trochanter_y,FL_Coxa_x,FL_Coxa_y,ML_Tarsi_x,ML_Tarsi_y,ML_Femur_x,ML_Femur_y,ML_Trochanter_x,ML_Trochanter_y,ML_Coxa_x,ML_Coxa_y,HL_Tarsi_x,HL_Tarsi_y,HL_Femur_x,HL_Femur_y,HL_Trochanter_x,HL_Trochanter_y,HL_Coxa_x,HL_Coxa_y
465.15966796875,430.1669921875,452.6880187988281,438.753173828125,409.50787353515625,471.8081970214844,394.87652587890625,484.4304504394531,377.82843017578125,495.304931640625,350.5146789550781,484.8711853027344,334.9148864746094,456.5428771972656,482.90167236328125,536.0681762695312,474.04486083984375,512.9805297851562,429.90875244140625,488.6778869628906,440.3802185058594,452.9635314941406,406.92547607421875,545.5103759765625,424.48248291015625,505.26568603515625,395.8558044433594,500.3052673339844,399.28082275390625,485.6104431152344,347.74078369140625,543.8319091796875,383.5936584472656,483.1142883300781,374.61895751953125,506.6585998535156,383.4664306640625,496.1466064453125
465.15966796875,430.18780517578125,452.6880187988281,438.7708435058594,409.50787353515625,471.8120422363281,394.87652587890625,484.43109130859375,377.8649597167969,495.3058776855469,350.5152282714844,484.9065246582031,334.92523193359375,456.68548583984375,482.90185546875,536.0699462890625,474.04486083984375,512.9805297851562,429.92706298828125,488.6778869628906,440.3802185058594,452.96527099609375,406.9461364746094,545.5814208984375,424.48248291015625,505.29193115234375,395.8558044433594,500.3294677734375,399.28729248046875,485.6104431152344,347.7452087402344,543.8525390625,383.6529846191406,483.1142883300781,374.6379089355469,506.6585998535156,383.4762268066406,496.1466064453125
465.15966796875,430.18780517578125,452.6880187988281,438.7711181640625,409.50787353515625,471.81878662109375,394.87652587890625,484.4314880371094,377.8724365234375,495.3089904785156,350.54510498046875,484.9399719238281,334.96368408203125,456.7020263671875,482.90185546875,536.0699462890625,474.052734375,512.9805297851562,429.9295959472656,488.6778869628906,440.3802185058594,452.97479248046875,406.9486999511719,545.5814208984375,424.48248291015625,505.297607421875,395.8594055175781,500.3359680175781,399.293701171875,485.6104431152344,347.7452087402344,543.8532104492188,383.65972900390625,483.1142883300781,374.6501159667969,506.6732177734375,383.48370361328125,496.1466064453125
465.0323791503906,430.1817321777344,452.6489562988281,438.7752380371094,409.48760986328125,471.8148498535156,394.87646484375,484.43109130859375,377.8724365234375,495.3058776855469,350.54510498046875,484.9903869628906,334.92919921875,456.7177734375,482.90167236328125,536.0699462890625,474.04486083984375,512.9805297851562,429.9421081542969,488.67657470703125,440.3440856933594,452.97479248046875,406.9486999511719,545.5856323242188,424.48248291015625,505.2997741699219,395.8594055175781,500.3359680175781,399.28729248046875,485.5813293457031,347.74700927734375,543.8532104492188,383.65972900390625,483.044677734375,374.6501159667969,506.6732177734375,383.48370361328125,496.1139831542969
465.01708984375,430.1669921875,452.5626220703125,438.7752380371094,409.47845458984375,471.8148498535156,394.8611145019531,484.43109130859375,377.8724365234375,495.304931640625,350.5152282714844,484.9945983886719,334.92919921875,456.7341613769531,482.8126220703125,536.0699462890625,474.04150390625,512.9805297851562,429.9439697265625,488.66693115234375,440.2822570800781,452.9637145996094,406.9518737792969,545.5856323242188,424.48248291015625,505.3062744140625,395.8713073730469,500.3294677734375,399.28729248046875,485.5704040527344,347.7474365234375,543.8525390625,383.6627197265625,483.0375061035156,374.6379089355469,506.6824645996094,383.48370361328125,496.1072692871094
465.0039367675781,430.1664733886719,452.5567626953125,438.7752380371094,409.448974609375,471.82666015625,394.8309631347656,484.4314880371094,377.83160400390625,495.2936096191406,350.5004577636719,485.02215576171875,334.92919921875,456.8992004394531,482.7729187011719,536.21240234375,473.9622497558594,513.0238647460938,429.9439697265625,488.6666259765625,440.2769775390625,452.98382568359375,406.9518737792969,545.6751708984375,424.5367431640625,505.40509033203125,395.9013671875,500.3002624511719,399.26629638671875,485.5657958984375,347.7781982421875,543.8434448242188,383.6689147949219,482.9822082519531,374.58184814453125,506.6824645996094,383.40850830078125,496.1072692871094
464.9949035644531,430.1617736816406,452.51678466796875,438.7752380371094,409.448974609375,471.8148498535156,394.82769775390625,484.43402099609375,377.83160400390625,495.2936096191406,350.4791564941406,485.04254150390625,334.9187316894531,456.8992004394531,482.7539978027344,536.259521484375,473.9128112792969,513.0238647460938,429.9439697265625,488.63458251953125,440.2418518066406,452.9637145996094,406.97149658203125,545.6837768554688,424.5367431640625,505.4134521484375,395.9013671875,500.3002624511719,399.2503967285156,485.5657958984375,347.7781982421875,543.8434448242188,383.6744689941406,482.9202575683594,374.5754699707031,506.69097900390625,383.4064636230469,496.1139831542969
464.9833984375,430.14569091796875,452.4979248046875,438.76873779296875,409.448974609375,471.8068542480469,394.81201171875,484.480712890625,377.8309326171875,495.2936096191406,350.43310546875,485.0474853515625,334.8468322753906,456.93524169921875,482.75164794921875,536.3632202148438,473.9117126464844,513.0499267578125,429.3318176269531,487.92291259765625,440.2075500488281,452.9510192871094,406.9762878417969,545.6847534179688,424.5367431640625,505.449462890625,395.9013671875,500.3002624511719,399.2384948730469,485.5657958984375,347.7781982421875,543.8434448242188,383.6744689941406,482.9202575683594,374.56658935546875,506.69097900390625,383.3945617675781,496.1154479980469
464.9758605957031,430.1449890136719,452.4614562988281,438.7602233886719,410.5390319824219,470.6866760253906,394.74493408203125,484.49615478515625,377.8309326171875,495.33599853515625,350.4264221191406,485.0474853515625,334.78369140625,456.96282958984375,482.75164794921875,536.3632202148438,473.8558349609375,513.0499267578125,429.19354248046875,487.91680908203125,440.1639404296875,452.95062255859375,407.0126953125,545.7774658203125,424.4932556152344,505.4707336425781,395.8431396484375,500.3631286621094,399.171875,485.59527587890625,347.7679748535156,543.8447265625,383.7432556152344,482.9202575683594,374.5754699707031,506.7126159667969,383.3798522949219,496.14111328125
464.9462585449219,430.1351318359375,452.41400146484375,438.7642517089844,410.55133056640625,470.6808166503906,394.72344970703125,484.5389404296875,377.8241271972656,495.3887023925781,350.3998718261719,485.0474853515625,334.7378234863281,456.9632873535156,482.6454772949219,536.3659057617188,473.8484191894531,513.0499267578125,429.1840515136719,487.9154968261719,440.0705261230469,452.9325866699219,407.01446533203125,545.7814331054688,424.4491271972656,505.4764099121094,395.8178405761719,500.3912353515625,399.1504821777344,485.6531982421875,347.7679748535156,543.8447265625,383.7432556152344,482.92657470703125,374.56658935546875,506.8185729980469,383.3284606933594,496.23046875
