Head_x,Head_y,ProThorax_x,ProThorax_y,MesoThorax_x,MesoThorax_y,MetaThorax_x,MetaThorax_y,Abdomen_x,Abdomen_y,Abdomen_Mid_x,Abdomen_Mid_y,Abdomen_Tip_x,Abdomen_Tip_y,FL_Tibia_x,FL_Tibia_y,FL_Femur_x,FL_Femur_y,FL_Trochanter_x,FL_Trochanter_y,FL_Coxa_x,FL_Coxa_y,ML_Tarsi_x,ML_Tarsi_y,ML_Femur_x,ML_Femur_y,ML_Trochanter_x,ML_Trochanter_y,ML_Coxa_x,ML_Coxa_y,HL_Tarsi_x,HL_Tarsi_y,HL_Femur_x,HL_Femur_y,HL_Trochanter_x,HL_Trochanter_y,HL_Coxa_x,HL_Coxa_y
341.3796691894531,508.62738037109375,341.6377258300781,518.3064575195312,342.6505432128906,559.3489990234375,337.57232666015625,578.6567993164062,329.33660888671875,597.135009765625,305.813720703125,602.1141967773438,280.0248107910156,597.177001953125,402.5076599121094,590.072265625,390.8172912597656,570.1121215820312,353.7602844238281,565.1029663085938,343.72943115234375,531.3256225585938,385.693359375,622.1819458007812,364.6905822753906,593.091796875,346.94830322265625,590.581298828125,343.64239501953125,572.3601684570312,305.78765869140625,630.9822387695312,312.1951904296875,570.1853637695312,329.7627868652344,607.2466430664062,334.5818176269531,590.7838745117188
341.4344787597656,508.62738037109375,341.6390075683594,518.3064575195312,342.66217041015625,559.35888671875,337.57232666015625,578.6739501953125,329.33660888671875,597.1527099609375,305.813720703125,602.1271362304688,280.0295715332031,597.177001953125,402.5076599121094,590.0768432617188,390.82440185546875,570.113525390625,353.76361083984375,565.1091918945312,343.72943115234375,531.3256225585938,385.7317810058594,622.2905883789062,364.6905822753906,593.103759765625,346.94830322265625,590.587890625,343.6434020996094,572.3695678710938,305.8004455566406,631.0789794921875,312.1951904296875,570.1853637695312,329.7627868652344,607.2468872070312,334.5818176269531,590.7855834960938
341.4374084472656,508.62738037109375,341.6390075683594,518.3064575195312,342.6665954589844,559.3595581054688,337.57232666015625,578.677001953125,329.33660888671875,597.1544799804688,305.8143005371094,602.1334838867188,280.0445251464844,597.177001953125,402.5076599121094,590.0804443359375,390.82440185546875,570.1160278320312,353.76361083984375,565.120849609375,343.72943115234375,531.3256225585938,385.7317810058594,622.2905883789062,364.6905822753906,593.103759765625,346.94830322265625,590.5908203125,343.6434020996094,572.3726196289062,305.80084228515625,631.0789794921875,312.1951904296875,570.1853637695312,329.7627868652344,607.2479248046875,334.5818176269531,590.7872924804688
341.4374084472656,508.62738037109375,341.6377258300781,518.3064575195312,342.66217041015625,559.3595581054688,337.5692138671875,578.677001953125,329.3279724121094,597.1544799804688,305.813720703125,602.1334838867188,280.0586853027344,597.0784912109375,402.5076599121094,590.0804443359375,390.82440185546875,570.12255859375,353.76263427734375,565.1091918945312,343.712890625,531.3242797851562,385.7317810058594,622.2905883789062,364.68511962890625,593.103759765625,346.9276428222656,590.6204223632812,343.64239501953125,572.3695678710938,305.80084228515625,631.0789794921875,312.191650390625,570.1804809570312,329.7468566894531,607.2630004882812,334.580078125,590.8046875
341.4374084472656,508.63262939453125,341.6349792480469,518.3064575195312,342.66217041015625,559.3489990234375,337.5478210449219,578.69970703125,329.2953186035156,597.1996459960938,305.80889892578125,602.1271362304688,280.07025146484375,596.9514770507812,402.51007080078125,590.0804443359375,390.82440185546875,570.12255859375,353.7602844238281,565.1029663085938,343.6864318847656,531.3242797851562,385.72808837890625,622.2905883789062,364.67816162109375,593.109619140625,346.885498046875,590.6231079101562,343.6320495605469,572.361328125,305.80084228515625,631.0631103515625,312.191650390625,570.1795654296875,329.7365417480469,607.261474609375,334.55218505859375,590.86376953125
341.4149169921875,508.65496826171875,341.6315002441406,518.3071899414062,342.6563720703125,559.3314819335938,337.5288391113281,578.7034301757812,329.269287109375,597.2031860351562,305.7398681640625,602.1271362304688,280.07025146484375,596.7852172851562,402.5218811035156,590.0892944335938,390.82440185546875,570.196533203125,353.73065185546875,565.0971069335938,343.6864318847656,531.3242797851562,385.72808837890625,622.2905883789062,364.6679382324219,593.109619140625,346.8818054199219,590.6279907226562,343.62628173828125,572.3726196289062,305.8031005859375,631.056396484375,312.1803894042969,570.159912109375,329.7200927734375,607.2654418945312,334.5270080566406,590.87646484375
341.4149169921875,508.65765380859375,341.6315002441406,518.3071899414062,342.6563720703125,559.3245239257812,337.521240234375,578.7034301757812,329.2691345214844,597.2031860351562,305.68829345703125,602.07275390625,280.07025146484375,596.7335205078125,402.53436279296875,590.123291015625,390.8717346191406,570.2478637695312,353.7292175292969,565.0971069335938,343.6864318847656,531.3242797851562,385.72808837890625,622.2908935546875,364.6539306640625,593.124267578125,346.87408447265625,590.6417236328125,343.6241455078125,572.3997802734375,305.8321533203125,631.056396484375,312.1755065917969,570.159912109375,329.7023010253906,607.2654418945312,334.5265808105469,590.87646484375
341.4149169921875,508.66351318359375,341.6349792480469,518.314697265625,342.6563720703125,559.3109741210938,337.5126953125,578.69970703125,329.2669372558594,597.2031860351562,305.6756896972656,602.064697265625,280.04364013671875,596.6417236328125,402.53436279296875,590.123291015625,390.9532775878906,570.3480834960938,353.7292175292969,565.0703125,343.6947937011719,531.3289794921875,385.7706604003906,622.2982177734375,364.6539306640625,593.1655883789062,346.8647155761719,590.6279907226562,343.6153869628906,572.361328125,305.8321533203125,631.056396484375,312.1004333496094,570.159912109375,329.684814453125,607.261474609375,334.5265808105469,590.87646484375
341.4618225097656,508.6668395996094,341.6488952636719,518.3071899414062,342.65814208984375,559.3109741210938,337.5013732910156,578.68212890625,329.2639465332031,597.1654663085938,305.6453857421875,602.021484375,280.0158386230469,596.6356201171875,402.5498046875,590.123291015625,390.9556579589844,570.3480834960938,353.7292175292969,565.0703125,343.7060852050781,531.3289794921875,385.7706604003906,622.3026733398438,364.64581298828125,593.1847534179688,346.8359680175781,590.6279907226562,343.61083984375,572.361328125,305.8365783691406,631.06494140625,311.98016357421875,570.2047729492188,329.6544189453125,607.2454833984375,334.5265808105469,590.862548828125
341.5308837890625,508.6889953613281,341.65985107421875,518.3071899414062,342.68017578125,559.2036743164062,337.4737548828125,578.6111450195312,329.2621154785156,597.1229858398438,305.54608154296875,601.9192504882812,279.9706726074219,596.529296875,402.5647888183594,590.0885009765625,390.961181640625,570.3480834960938,353.75634765625,565.0426635742188,343.71575927734375,531.3184814453125,385.7706604003906,622.3248901367188,364.6321716308594,593.1947631835938,346.8204345703125,590.5623779296875,343.6031799316406,572.345458984375,305.84368896484375,631.0702514648438,311.8495788574219,570.2105712890625,329.64630126953125,607.240234375,334.5265808105469,590.7771606445312
341.56829833984375,508.69921875,341.6673889160156,518.3287353515625,342.68017578125,559.0885620117188,337.4725646972656,578.519287109375,329.23779296875,597.0751953125,305.5190124511719,601.8671875,279.8585205078125,596.4031982421875,402.5627136230469,590.081298828125,390.961181640625,570.3447875976562,353.75634765625,564.9662475585938,343.71575927734375,531.3184814453125,385.7706604003906,622.3248901367188,364.6321716308594,593.2130737304688,346.81402587890625,590.5263061523438,343.6031799316406,572.2587280273438,305.84368896484375,631.0960083007812,311.7338562011719,570.2208251953125,329.5870361328125,607.2374877929688,334.5249938964844,590.76806640625
341.6804504394531,508.7023010253906,341.7032165527344,518.3543701171875,342.68017578125,559.069580078125,337.4624328613281,578.515380859375,329.2337646484375,597.0751953125,305.5102844238281,601.851806640625,279.8546142578125,596.2498168945312,402.570556640625,590.0191040039062,390.961181640625,570.3368530273438,353.75634765625,564.957275390625,343.7253723144531,531.3184814453125,385.7705993652344,622.3257446289062,364.6304931640625,593.2130737304688,346.8122863769531,590.5222778320312,343.6031799316406,572.2359619140625,305.84368896484375,631.0960083007812,311.65869140625,570.2242431640625,329.55609130859375,607.2374877929688,334.5191345214844,590.76806640625
341.6902770996094,508.7203674316406,341.7312316894531,518.3401489257812,342.617919921875,559.0393676757812,337.4615173339844,578.5150756835938,329.2169189453125,597.0751953125,305.4208068847656,601.8060913085938,279.83203125,596.1187744140625,402.58917236328125,590.0191040039062,390.9755554199219,570.2772216796875,353.75634765625,564.9306030273438,343.7422180175781,531.3184814453125,385.7705993652344,622.3265991210938,364.6304931640625,593.2213745117188,346.8055419921875,590.5222778320312,343.62615966796875,572.216552734375,305.8418884277344,631.0960083007812,311.6545715332031,570.2242431640625,329.544677734375,607.240234375,334.5099182128906,590.76806640625
