Head_x,Head_y
335.111,0.652
349.317,2.581
352.004,2.995
367.141,3.079
367.183,3.079
367.183,3.079
367.183,3.079
367.533,3.027
380.213,3.027
380.96,3.269
381.855,3.772
382.679,4.189
383.117,4.232
383.117,4.232
383.117,4.189
383.005,4.026
381.629,3.389
380.906,3.006
367.626,3.006
366.554,3.006
350.587,3.006
350.424,2.221
349.982,1.922
349.948,1.53
349.948,1.922
349.982,2.221
350.091,2.187
350.091,2.258
350.195,2.352
350.457,3.103
365.979,3.103
366.043,3.5
366.122,3.564
379.081,3.621
379.954,5.338
379.954,28.68
379.954,30.65
379.954,31.574
381.584,31.603
383.115,32.719
387.425,34.116
387.741,34.266
389.481,35.463
395.441,39.482
395.536,46.994
396.0,46.994
396.236,46.994
396.236,39.901
396.106,39.378
396.955,38.221
396.106,33.791
393.943,30.775
382.809,30.227
381.767,6.086
381.767,6.086
381.762,5.758
381.755,4.161
381.175,3.683
365.037,3.657
364.86,2.381
349.59,2.245
334.344,1.812
333.363,1.798
333.318,1.798
332.62,1.812
332.287,2.021
332.287,2.258
332.287,2.258
347.863,2.463
348.104,2.605
349.193,2.778
349.424,3.378
349.959,3.378
364.879,3.378
364.879,3.378
365.53,3.378
365.843,30.533
371.449,30.71
379.632,32.186
381.1,36.705
381.752,36.867
382.685,43.896
384.029,44.448
384.185,45.328
384.185,45.328
395.58,47.677
396.048,47.906
396.139,47.906
396.857,47.677
396.891,47.597
396.891,47.495
397.098,47.318
397.098,46.558
394.783,37.398
394.736,37.376
385.013,37.059
384.354,32.374
382.633,32.112
382.17,3.909
382.138,3.909
382.001,3.909
365.398,3.909
365.094,3.909
362.498,30.939
360.714,30.939
347.315,30.939
347.315,31.344
347.315,35.672
348.103,36.775
348.169,37.172
348.433,43.075
348.89,43.147
349.527,48.934
349.945,57.468
350.363,65.824
351.92,66.582
355.781,66.582
356.419,66.582
363.302,66.373
365.093,66.373
380.012,52.654
380.012,52.654
380.445,52.654
382.116,53.404
396.199,61.122
397.172,61.508
397.969,61.122
399.946,61.122
401.406,61.508
402.272,60.211
402.272,60.211
402.272,60.091
398.474,53.351
395.979,53.351
395.729,46.33
381.934,46.173
381.517,43.687
380.672,42.528
375.361,37.693
365.275,37.693
365.262,41.921
351.179,42.528
349.785,41.921
334.117,59.931
334.117,59.931
335.046,59.494
346.823,49.128
346.823,57.153
350.202,49.128
351.93,48.27
367.075,46.417
368.0,46.417
380.133,46.417
380.948,46.76
381.037,46.844
381.037,61.181
381.419,62.191
381.955,62.191
383.347,62.191
395.863,61.721
396.164,61.674
396.68,61.609
396.68,61.609
396.68,61.609
395.723,61.327
383.328,61.101
382.652,60.522
382.491,46.966
382.491,46.466
381.624,46.373
381.59,45.969
381.181,45.229
381.181,45.069
381.181,45.069
381.315,45.069
381.181,45.154
363.78,72.353
350.871,128.065
350.871,128.065
350.871,128.065
350.655,128.065
350.24,128.285
349.214,129.198
348.302,129.614
348.181,129.693
348.052,129.693
347.111,129.614
347.111,127.97
347.111,127.584
363.84,65.584
363.84,65.584
363.84,65.584
363.817,66.733
361.523,67.539
355.088,67.645
351.42,67.645
350.922,67.645
350.922,67.3
350.819,67.158
350.819,60.132
351.011,60.068
351.268,59.669
351.285,59.327
351.285,59.327
351.5,59.325
351.268,59.325
350.53,59.678
350.287,59.979
350.287,59.678
350.287,59.678
351.213,45.4
351.213,45.357
351.646,45.357
351.646,45.4
351.419,45.393
351.419,45.48
351.419,45.522
348.405,60.519
348.405,60.748
348.132,60.748
348.132,60.748
348.405,60.748
348.428,60.735
350.266,52.57
350.556,45.903
350.987,45.869
350.987,45.727
351.137,45.727
351.173,45.727
351.173,45.798
351.428,45.806
351.631,45.988
351.631,46.11
351.631,46.242
351.551,46.248
351.432,46.242
351.175,46.248
335.497,60.459
343.591,60.459
343.466,60.459
343.466,60.459
343.466,60.286
343.466,60.074
343.466,59.891
335.652,59.891
335.652,60.074
339.075,61.746
347.258,62.356
347.258,62.356
347.446,62.2
347.446,62.2
348.126,62.2
348.126,60.902
347.446,59.249
349.254,46.455
349.256,46.455
349.254,46.512
333.139,59.249
349.254,46.512
349.256,46.512
350.221,45.991
350.221,45.991
350.221,45.991
346.833,61.412
346.833,61.571
346.554,61.581
