Head_x,Head_y
318.688,44.213
318.688,44.217
318.688,44.262
318.586,44.262
318.586,44.262
318.586,44.249
318.688,44.241
318.699,44.228
318.793,44.241
318.867,44.243
318.867,44.241
318.867,44.224
318.855,44.219
318.855,44.216
318.855,44.192
319.191,44.187
319.191,44.186
319.234,44.186
319.191,44.186
319.182,44.186
318.543,44.308
318.543,44.31
318.543,44.31
318.652,44.308
318.652,44.293
318.652,44.293
318.676,44.286
318.676,44.278
319.082,44.234
319.082,44.225
319.082,44.225
319.082,44.226
319.082,44.234
319.066,44.239
319.045,44.275
318.797,44.335
318.797,44.339
318.797,44.349
318.805,44.349
318.805,44.35
318.805,44.35
318.836,44.39
318.859,44.414
319.098,44.414
319.111,44.413
319.113,44.411
319.113,44.411
319.117,44.406
319.113,44.403
319.113,44.4
318.676,44.325
318.648,44.314
318.625,44.325
318.625,44.325
318.625,44.326
318.625,44.326
318.625,44.326
318.869,44.3
318.869,44.3
318.869,44.3
318.801,44.302
318.801,44.302
318.801,44.302
318.875,44.288
318.875,44.288
319.057,44.23
319.117,44.196
319.297,44.174
319.32,44.065
319.355,44.062
319.355,44.062
319.355,44.065
319.238,44.117
319.004,44.171
319.004,44.171
318.77,44.171
318.688,44.096
318.594,44.096
318.713,44.081
318.713,44.096
318.713,44.105
318.836,44.21
319.008,44.23
319.141,44.27
319.141,44.311
319.121,44.327
319.121,44.327
319.023,44.362
319.023,44.362
319.023,44.362
318.93,44.356
318.834,44.348
318.834,44.348
318.65,44.348
318.451,44.348
318.365,44.309
318.365,44.212
318.365,43.998
318.41,43.813
318.625,43.562
319.281,42.96
319.902,42.654
320.285,42.629
320.285,42.629
320.285,42.629
319.863,42.968
319.199,43.473
318.586,44.047
318.52,44.051
317.796,44.051
316.997,44.051
316.7,44.009
316.299,43.937
316.212,43.861
316.182,43.849
316.182,43.817
316.182,43.797
316.287,43.654
316.319,43.482
316.319,43.168
316.287,42.961
315.703,42.602
315.023,42.567
314.868,42.331
314.578,41.672
314.578,41.672
314.578,41.672
315.535,41.883
317.227,42.73
318.557,43.776
318.557,45.133
318.557,46.258
318.037,46.258
316.95,46.258
314.383,44.684
312.008,44.57
310.352,43.637
310.092,43.431
310.092,42.471
310.092,41.703
310.498,41.053
312.928,41.053
315.099,41.053
526.918,190.537
526.926,190.568
526.934,190.576
