Head_x,Head_y
365.281,138.444
365.417,138.446
365.512,138.464
365.512,138.464
365.512,138.472
365.46,138.472
365.436,138.492
365.435,138.492
365.435,138.492
365.436,138.47
365.441,138.464
365.456,138.457
365.48,138.463
365.48,138.463
365.487,138.464
365.518,138.481
365.518,138.481
365.518,138.481
365.512,138.433
365.508,138.387
365.49,138.349
365.49,138.349
365.512,138.349
365.512,138.345
365.512,138.345
365.512,138.345
365.463,138.335
365.447,138.331
365.447,138.324
365.447,138.331
365.476,138.331
365.476,138.314
365.476,138.314
365.442,138.315
365.411,138.311
365.411,138.315
365.411,138.315
365.449,138.312
365.487,138.312
365.491,138.312
365.491,138.312
365.491,138.312
365.491,138.317
365.491,138.324
365.528,138.348
365.544,138.378
365.566,138.405
365.586,138.444
365.586,138.444
365.602,138.444
365.602,138.391
365.575,138.382
365.575,138.352
365.575,138.352
365.575,138.336
365.575,138.336
365.557,138.363
365.528,138.372
365.524,138.373
365.493,138.373
365.443,138.372
365.437,138.362
365.428,138.362
365.378,138.362
365.378,138.362
365.378,138.368
365.404,138.368
365.428,138.368
365.449,138.367
365.449,138.354
365.467,138.353
365.547,138.348
365.649,138.267
365.65,138.267
365.65,138.267
365.649,138.271
365.602,138.271
365.578,138.271
365.578,138.263
365.592,138.263
365.578,138.263
365.578,138.273
365.57,138.292
365.547,138.306
365.547,138.313
365.547,138.327
365.546,138.327
365.544,138.313
365.544,138.313
365.544,138.316
365.522,138.316
365.522,138.326
365.548,138.326
365.476,138.326
365.466,138.329
365.466,138.329
365.392,138.336
365.392,138.363
365.392,138.365
365.402,138.363
365.412,138.336
365.428,138.32
365.43,138.295
365.44,138.292
365.46,138.286
365.494,138.278
365.496,138.276
365.496,138.228
365.496,138.228
365.486,138.228
365.393,138.246
365.393,138.257
365.393,138.266
365.394,138.266
365.425,138.266
365.425,138.262
365.425,138.216
365.425,138.209
365.338,138.205
365.272,138.205
365.272,138.181
365.272,138.181
365.282,138.181
365.312,138.195
365.334,138.195
365.349,138.195
365.39,138.149
365.528,138.06
365.528,138.06
365.528,138.06
365.466,138.08
365.466,138.08
365.466,138.08
365.534,138.054
365.6,138.027
365.629,138.019
365.629,137.998
365.629,137.998
365.615,137.998
365.615,137.998
365.615,137.998
365.617,137.992
365.622,137.992
365.622,137.992
365.622,137.996
365.606,138.006
365.575,138.008
365.574,138.008
365.574,138.008
365.57,137.945
365.562,137.877
365.53,137.861
365.53,137.822
365.53,137.539
365.751,136.818
366.709,136.236
366.711,135.299
366.961,134.938
367.508,134.445
368.104,134.312
368.475,133.801
368.475,133.753
368.475,133.753
368.475,133.753
367.637,134.168
367.158,134.715
367.035,135.467
366.465,136.443
365.996,136.787
365.864,137.027
365.796,137.307
365.732,137.344
365.635,137.344
365.595,137.344
365.579,137.277
365.393,137.188
365.13,137.094
364.815,136.32
364.79,135.92
364.447,135.801
364.447,135.758
364.447,135.758
364.494,135.758
364.566,136.168
364.748,136.254
364.909,136.26
365.006,136.395
365.032,136.395
365.079,136.395
365.116,136.383
365.116,136.383
365.116,136.375
365.081,136.373
364.825,136.008
364.781,135.049
362.889,132.925
360.129,130.242
357.501,126.271
356.075,123.519
352.457,117.736
350.201,113.652
348.921,108.072
346.871,104.562
346.871,104.562
346.871,104.562
348.249,106.44
350.344,109.56
350.92,114.077
351.637,117.128
351.641,120.553
351.707,122.365
351.707,122.979
351.66,122.979
351.66,122.979
351.637,122.429
349.411,121.533
348.215,118.262
348.215,110.537
348.215,95.131
350.641,75.484
350.641,60.403
350.641,49.408
351.334,38.256
351.334,33.781
351.334,30.205
355.553,22.412
355.553,22.412
355.553,22.412
170.025,1022.609
170.023,1022.609
170.021,1022.609
169.996,1022.596
170.006,1022.59
169.996,1022.588
169.996,1022.588
170.006,1022.59
170.013,1022.602
170.017,1022.604
170.023,1022.605
170.023,1022.609
170.038,1022.623
170.038,1022.623
170.049,1022.623
170.049,1022.615
385.627,396.946
385.627,160.586
385.627,160.586
383.885,160.586
383.885,122.616
383.885,159.332
388.043,196.124
402.073,196.124
409.822,196.124
412.689,241.895
412.689,296.125
412.689,356.113
408.561,408.154
402.492,459.608
396.16,518.031
396.16,577.373
396.16,629.971
400.072,678.045
400.254,726.478
401.08,778.211
402.612,824.625
411.016,861.216
419.115,894.695
419.115,923.995
419.115,953.047
170.515,1022.617
170.515,1022.619
170.515,1022.619
170.518,1022.619
170.537,1022.621
170.545,1022.625
170.563,1022.627
170.612,1022.627
170.638,1022.627
170.668,1022.629
170.718,1022.627
170.764,1022.627
170.835,1022.629
170.857,1022.629
170.91,1022.639
170.948,1022.645
170.972,1022.678
170.972,1022.689
170.972,1022.695
170.951,1022.695
170.919,1022.695
170.882,1022.688
170.864,1022.674
170.861,1022.672
170.84,1022.672
170.827,1022.666
170.791,1022.662
170.778,1022.654
170.778,1022.648
170.775,1022.641
170.775,1022.637
170.782,1022.627
170.782,1022.613
170.782,1022.613
170.782,1022.613
170.785,1022.613
170.787,1022.613
170.795,1022.617
170.795,1022.617
170.795,1022.617
170.795,1022.617
170.795,1022.617
170.794,1022.617
170.799,1022.617
170.8,1022.615
170.8,1022.615
170.8,1022.613
170.827,1022.611
170.85,1022.607
170.859,1022.604
170.873,1022.6
170.873,1022.594
170.873,1022.59
170.869,1022.59
170.858,1022.59
170.843,1022.59
170.834,1022.598
170.828,1022.602
170.828,1022.604
170.812,1022.607
170.811,1022.607
170.789,1022.615
170.789,1022.615
170.789,1022.615
170.81,1022.598
170.859,1022.578
170.876,1022.57
170.946,1022.551
170.946,1022.549
170.876,1022.414
168.109,1022.406
168.09,1022.307
168.09,1022.307
168.102,1022.264
168.109,1022.264
168.109,1022.264
168.129,1022.309
168.141,1022.312
170.404,1022.322
170.529,1022.385
170.541,1022.4
170.59,1022.434
170.59,1022.463
170.59,1022.498
170.587,1022.51
170.587,1022.512
170.587,1022.529
170.61,1022.537
170.61,1022.539
170.61,1022.539
170.608,1022.539
170.603,1022.535
170.589,1022.506
170.583,1022.477
170.52,1022.422
170.428,1022.344
170.337,1022.273
168.129,1022.268
168.113,1022.232
168.086,1022.213
168.082,1022.211
168.043,1022.209
168.035,1022.209
168.02,1022.209
168.02,1022.227
168.02,1022.24
168.02,1022.281
168.02,1022.32
168.02,1022.391
168.039,1022.424
168.098,1022.473
168.148,1022.527
170.69,1022.574
170.721,1022.635
170.729,1022.65
170.741,1022.666
170.766,1022.666
170.767,1022.666
170.771,1022.666
170.771,1022.664
170.771,1022.664
170.771,1022.664
170.771,1022.668
170.771,1022.676
170.771,1022.686
170.793,1022.689
170.81,1022.699
170.847,1022.699
170.865,1022.705
170.871,1022.707
170.871,1022.707
170.871,1022.705
170.849,1022.705
170.827,1022.705
170.816,1022.695
170.816,1022.684
170.816,1022.664
170.862,1022.633
170.931,1022.613
170.931,1022.596
170.941,1022.596
170.936,1022.596
170.931,1022.596
170.929,1022.598
170.908,1022.607
170.81,1022.625
170.791,1022.689
170.771,1022.693
170.706,1022.693
170.706,1022.701
170.653,1022.695
170.598,1022.695
170.543,1022.695
170.514,1022.695
170.466,1022.693
170.466,1022.689
170.464,1022.689
170.464,1022.689
170.478,1022.688
170.494,1022.688
170.56,1022.689
170.603,1022.695
170.682,1022.699
170.747,1022.723
170.747,1022.734
170.747,1022.734
170.692,1022.734
170.628,1022.732
170.628,1022.732
170.628,1022.732
170.657,1022.746
170.669,1022.746
170.734,1022.746
170.734,1022.746
170.734,1022.721
170.731,1022.693
170.655,1022.693
170.655,1022.682
170.587,1022.676
170.519,1022.658
170.497,1022.652
170.475,1022.646
170.455,1022.646
170.421,1022.645
170.421,1022.641
170.421,1022.637
170.422,1022.637
170.435,1022.637
170.456,1022.639
170.486,1022.654
170.488,1022.662
170.504,1022.67
170.509,1022.672
170.542,1022.682
170.624,1022.693
170.712,1022.693
170.773,1022.693
319.053,182.516
336.445,114.433
336.445,114.433
336.445,182.516
170.787,1022.736
170.761,1022.736
170.75,1022.736
170.722,1022.713
170.678,1022.686
170.629,1022.676
170.566,1022.648
170.535,1022.635
170.502,1022.623
170.498,1022.623
170.498,1022.619
170.498,1022.619
332.928,971.536
333.505,957.29
335.088,946.002
335.088,938.02
335.088,927.857
333.708,917.028
331.786,906.058
330.44,897.566
