Head_x,Head_y
339.663,41.225
339.841,41.266
339.841,41.266
339.841,41.266
339.841,41.264
339.793,41.205
339.792,41.205
339.792,41.197
339.769,41.197
339.743,41.197
339.73,41.209
339.723,41.225
339.723,41.232
339.723,41.232
339.795,41.27
339.877,41.271
339.893,41.287
339.956,41.295
339.985,41.299
339.985,41.299
339.992,41.299
339.992,41.258
339.992,41.238
339.984,41.229
339.982,41.227
339.971,41.225
339.931,41.205
339.907,41.193
339.904,41.17
339.799,41.143
339.74,41.143
339.707,41.143
339.67,41.143
339.67,41.143
339.67,41.145
339.675,41.146
339.675,41.15
339.811,41.172
339.944,41.18
339.979,41.182
339.987,41.189
340.036,41.189
340.113,41.205
340.113,41.225
340.126,41.232
340.139,41.234
340.141,41.236
340.141,41.238
340.197,41.238
340.382,41.26
340.55,41.293
340.64,41.348
340.718,41.369
340.737,41.377
340.737,41.379
340.737,41.377
340.688,41.379
340.669,41.377
340.659,41.373
340.591,41.373
340.583,41.379
340.577,41.379
340.577,41.383
340.577,41.383
340.577,41.387
340.495,41.395
340.462,41.402
340.4,41.428
340.38,41.445
340.273,41.488
340.143,41.492
339.871,41.492
339.714,41.492
339.38,41.221
338.95,40.826
338.876,40.826
337.686,40.664
336.133,40.643
335.654,38.15
335.654,38.15
335.654,38.15
335.654,348.757
415.262,348.757
415.262,348.757
407.152,342.33
271.248,339.973
259.293,332.496
257.18,318.143
257.18,310.047
255.924,300.59
257.18,287.623
306.164,286.459
355.119,281.826
355.119,281.826
355.119,277.54
289.191,39.309
285.291,35.422
284.298,35.422
283.835,39.309
281.645,39.309
276.093,18.834
238.957,19.587
238.523,19.587
230.742,19.587
230.742,31.291
230.742,45.511
250.848,70.479
250.848,72.039
250.848,84.931
241.844,298.854
241.844,298.854
241.844,298.854
254.943,308.809
254.943,137.127
259.102,137.127
259.102,189.92
254.943,189.92
259.102,189.92
267.62,206.332
279.654,206.332
289.564,217.467
304.768,236.94
326.041,257.951
342.672,286.676
359.623,316.857
375.844,349.745
398.174,388.524
414.836,433.322
419.313,487.91
421.225,549.864
421.368,616.725
421.368,688.436
427.104,764.599
427.104,840.98
427.104,906.323
164.596,1012.836
164.561,1012.919
164.561,1012.938
164.57,1012.938
164.562,1012.97
164.562,1012.971
164.562,1012.971
164.557,1012.97
164.552,1012.958
164.545,1012.941
164.544,1012.94
164.539,1012.938
164.536,1012.921
164.534,1012.921
164.534,1012.921
164.534,1012.921
164.534,1012.923
164.534,1012.939
308.69,1013.291
308.711,1013.328
308.731,1013.359
308.758,1013.384
308.768,1013.427
308.786,1013.447
308.801,1013.47
308.826,1013.477
308.838,1013.522
308.859,1013.537
308.876,1013.539
308.909,1013.539
308.924,1013.595
308.957,1013.645
308.979,1013.688
308.997,1013.703
308.997,1013.718
308.997,1013.718
309.002,1013.725
309.002,1013.725
309.004,1013.745
309.034,1013.779
309.042,1013.823
309.051,1013.834
309.051,1013.834
309.051,1013.823
309.044,1013.822
309.042,1013.808
309.028,1013.805
309.024,1013.8
309.018,1013.8
309.013,1013.768
308.995,1013.762
308.984,1013.758
308.97,1013.74
308.961,1013.693
308.938,1013.684
308.919,1013.651
308.908,1013.625
308.906,1013.583
308.881,1013.564
308.87,1013.535
308.858,1013.499
308.857,1013.454
308.841,1013.442
308.828,1013.409
308.817,1013.375
308.81,1013.328
308.796,1013.317
308.783,1013.288
308.773,1013.262
308.766,1013.23
308.756,1013.226
308.75,1013.22
308.742,1013.2
308.734,1013.175
308.723,1013.165
308.708,1013.159
308.688,1013.158
308.619,1013.086
308.534,1013.052
308.453,1013.032
308.391,1012.964
308.369,1012.931
308.323,1012.915
308.242,1012.853
308.23,1012.783
308.228,1012.761
308.217,1012.749
308.217,1012.747
308.217,1012.726
308.209,1012.726
148.457,1012.726
148.457,1012.733
148.473,1012.766
148.473,1012.773
148.49,1012.788
148.497,1012.794
148.502,1012.822
148.503,1012.827
148.519,1012.828
148.535,1012.85
148.55,1012.868
