Head_x,Head_y
51.678,845.44
52.319,845.44
154.723,845.44
105.377,999.152
105.377,1000.086
105.377,1007.762
55.561,1008.582
53.455,1008.717
53.311,1008.582
53.188,1007.762
53.015,1007.23
53.015,1005.59
53.015,1005.27
53.015,1005.27
52.924,1005.27
53.242,1007.824
51.784,1008.939
51.748,1009.162
51.784,1009.162
52.952,1009.191
52.952,1009.191
53.269,1009.482
53.269,1009.482
53.269,1009.482
53.269,1009.586
53.269,1009.586
53.728,1009.947
55.0,1009.947
55.0,1009.859
103.066,1009.758
103.066,1009.758
103.336,1009.66
103.195,1009.588
103.066,1009.326
81.875,1007.352
56.637,1007.352
53.523,1007.594
53.523,1007.352
53.851,1007.352
56.637,1007.594
54.729,1009.541
54.729,1009.668
103.281,1009.723
103.281,1009.723
103.289,1009.77
103.609,1009.77
103.762,1009.77
103.762,1009.77
103.723,1009.697
103.723,1009.594
52.479,1009.594
51.176,1000.189
50.146,1000.186
51.176,1000.189
51.176,1000.189
52.853,1007.695
54.119,1007.695
54.119,1007.785
54.119,1007.695
54.061,1007.785
54.061,1007.617
53.761,1001.418
51.711,1001.418
51.711,1008.789
51.711,1008.789
51.711,1008.797
51.711,1008.797
51.306,1008.797
51.783,1008.797
51.783,1008.732
51.783,1007.449
52.176,1007.387
52.176,1007.309
52.176,1007.281
52.176,1007.281
52.176,1007.281
51.957,1007.281
49.533,1000.055
50.856,1008.547
50.856,1007.91
50.856,1007.91
51.176,1008.238
51.176,1008.478
51.176,1008.238
51.176,1008.238
51.176,1008.238
51.065,1008.488
51.132,1009.453
51.132,1009.453
51.132,1009.453
51.132,1009.146
51.132,1008.711
50.586,1008.711
50.586,1008.645
50.586,1008.711
50.107,1008.645
49.4,999.754
48.852,999.754
48.852,999.754
48.711,999.547
48.711,999.754
39.535,990.871
38.465,987.469
39.535,990.871
47.234,993.234
47.234,992.959
48.297,992.986
48.297,993.041
48.297,992.986
48.264,992.959
48.264,992.986
40.047,990.707
38.889,987.749
39.842,987.743
39.594,987.712
39.594,987.712
39.842,987.267
39.842,987.267
39.863,987.32
41.52,991.004
41.52,991.004
41.66,991.043
42.059,991.051
42.059,991.094
42.059,993.68
42.059,1005.996
38.988,1006.047
38.889,1006.051
38.988,1006.051
39.113,1006.055
39.113,1006.055
39.15,1006.051
39.15,1006.02
39.221,1006.02
39.221,1006.02
39.4,1006.02
39.48,1006.02
39.549,1005.977
39.549,1005.914
39.48,1005.914
39.48,1005.914
39.197,1005.91
39.197,1005.91
39.197,1005.91
39.158,1005.91
39.158,1005.91
38.594,987.378
38.135,987.378
38.135,987.378
38.029,987.356
37.898,986.84
37.273,986.84
37.18,986.84
37.273,986.84
37.898,986.847
48.189,999.539
48.957,999.555
48.957,999.641
48.957,999.555
48.949,999.539
48.949,999.555
37.227,986.868
36.848,986.855
37.227,986.849
37.562,986.868
37.562,986.868
48.475,1000.064
48.479,1000.193
49.895,1000.264
49.895,1000.264
49.895,1000.264
50.585,1000.342
51.731,1000.992
51.731,1001.002
52.066,1001.266
52.066,1001.002
52.066,1001.266
50.815,1009.977
52.068,1009.977
155.069,845.322
95.227,1009.977
155.151,845.282
155.179,845.236
155.179,845.236
95.227,980.34
77.492,979.68
77.492,979.68
77.492,979.68
88.037,889.721
155.062,845.358
155.062,845.358
155.022,845.439
155.022,845.439
155.041,845.404
155.041,845.404
155.043,845.374
155.111,845.324
155.115,845.312
155.115,845.312
155.115,845.312
155.115,845.312
155.111,845.312
155.111,845.317
155.114,845.312
155.114,845.312
155.125,845.291
155.125,845.291
155.125,845.291
155.109,845.321
155.074,845.36
155.055,845.369
155.015,845.432
155.015,845.432
155.055,845.36
155.065,845.403
155.065,845.403
155.07,845.322
155.088,845.314
155.07,845.403
155.104,845.314
155.11,845.307
155.109,845.314
155.129,845.307
155.136,845.283
155.136,845.268
155.136,845.283
155.137,845.269
155.137,845.269
155.134,845.279
155.134,845.279
155.137,845.269
155.135,845.279
155.144,845.269
155.149,845.231
155.144,845.269
155.144,845.269
155.155,845.259
155.157,845.236
155.155,845.259
155.155,845.254
155.153,845.259
155.143,845.269
155.119,845.318
155.119,845.319
155.119,845.319
155.101,845.363
155.084,845.384
155.084,845.384
155.084,845.384
155.084,845.384
155.259,845.134
155.259,845.114
155.259,845.114
155.258,845.114
155.258,845.111
155.258,845.075
155.247,845.051
155.247,845.051
155.243,845.05
155.221,845.051
155.221,845.051
155.221,845.058
155.237,845.058
155.243,845.058
155.243,845.058
155.243,845.058
155.237,845.065
155.244,845.056
155.242,845.04
155.242,845.04
155.209,845.091
155.202,845.091
155.198,845.101
155.181,845.127
155.177,845.146
155.123,845.198
155.123,845.208
155.123,845.208
155.123,845.208
155.132,845.205
155.15,845.152
155.15,845.152
155.15,845.152
155.15,845.152
155.136,845.202
155.136,845.202
155.136,845.202
155.142,845.188
155.131,845.213
155.142,845.188
155.142,845.188
