Head_x,Head_y
330.441,137.029
330.441,137.029
330.441,137.029
330.441,137.029
330.441,137.068
330.543,137.068
330.543,137.068
330.595,137.092
330.627,137.158
330.641,137.16
330.654,137.354
330.654,137.402
330.641,137.402
330.474,137.402
330.425,137.189
330.398,137.189
330.398,137.189
330.398,137.178
330.419,137.178
330.817,137.178
331.114,137.021
331.259,136.975
331.423,136.795
331.453,136.76
331.453,136.76
331.453,136.74
331.362,136.74
331.267,136.793
330.78,136.793
330.523,136.773
330.449,136.793
330.378,136.828
330.378,136.816
330.378,136.816
330.471,136.816
330.726,136.816
330.726,136.816
330.726,136.822
330.596,136.945
330.385,137.0
330.23,137.018
330.123,137.018
330.112,137.018
330.071,136.994
330.071,136.973
330.071,136.924
330.099,136.904
330.146,136.896
330.296,136.869
330.662,136.662
330.694,136.662
330.953,136.643
331.147,136.643
331.372,136.662
331.487,136.67
331.577,136.67
331.577,136.732
331.577,136.766
331.316,136.766
330.979,136.766
330.711,136.469
330.598,136.469
330.366,136.469
330.366,136.361
330.366,136.484
330.471,136.512
330.721,136.512
330.8,136.523
330.949,136.551
330.975,136.551
330.975,136.566
331.033,136.566
331.039,136.566
331.039,136.533
331.033,136.51
330.717,136.492
330.714,136.504
330.714,136.504
330.714,136.504
330.746,136.582
330.784,136.66
330.837,136.66
330.921,136.66
331.204,136.709
331.228,136.709
331.228,137.104
331.224,137.104
331.204,137.104
331.193,137.08
331.169,136.83
330.991,136.65
330.716,136.598
330.428,136.562
329.857,136.461
329.625,136.168
329.486,136.07
329.486,135.961
329.486,135.928
329.488,135.928
329.58,135.961
330.16,136.074
330.77,136.504
331.525,136.506
332.559,136.506
332.559,136.539
332.559,136.506
331.605,136.539
331.274,136.443
330.739,136.43
330.06,136.188
329.637,135.971
329.143,135.961
329.111,135.9
329.111,135.9
329.111,135.871
329.643,135.9
330.218,135.9
330.779,136.125
331.676,136.352
332.372,136.461
332.871,136.496
332.871,136.496
332.871,136.518
332.511,136.518
331.764,136.479
330.776,136.246
330.097,135.992
329.713,135.941
329.459,135.941
329.191,135.992
328.73,136.383
328.549,136.418
328.316,136.418
327.742,136.383
327.738,136.158
327.07,136.082
327.07,136.047
327.07,136.082
327.629,136.02
327.711,135.977
328.752,135.977
329.525,136.168
330.614,136.168
332.511,136.168
332.837,136.242
332.847,136.305
332.847,136.242
332.837,136.098
332.736,136.098
332.512,136.078
331.536,135.426
330.369,135.391
329.529,135.289
327.539,135.289
326.08,135.289
324.58,135.256
324.058,135.256
324.058,135.139
324.058,135.139
324.06,135.139
324.893,135.125
326.943,134.914
328.934,134.854
330.62,134.854
331.683,134.854
332.113,135.672
332.113,136.109
332.113,136.109
332.072,136.109
330.83,136.109
330.218,135.932
328.777,135.801
328.723,135.801
327.551,135.801
326.471,135.895
326.096,135.918
326.096,136.02
326.096,136.297
327.15,136.836
327.268,137.178
327.268,137.27
327.268,138.419
326.027,140.844
324.778,143.076
322.603,144.189
320.117,144.303
317.354,146.145
314.452,146.493
310.236,147.935
309.068,151.789
304.145,159.111
296.34,159.111
292.551,159.111
292.404,155.521
292.404,153.553
292.404,152.055
295.914,148.978
298.52,146.735
302.928,141.707
304.473,138.34
308.26,136.35
314.002,133.946
319.109,132.872
323.239,131.611
328.293,131.611
332.272,131.611
335.135,137.371
335.135,147.397
335.135,158.473
336.969,168.199
336.969,176.783
337.34,184.861
346.242,188.448
352.771,191.502
358.473,195.994
371.008,196.008
378.257,198.332
381.914,199.922
384.512,206.121
389.644,209.752
391.344,215.789
397.008,219.487
399.24,225.549
402.696,229.013
406.582,233.711
417.113,242.457
420.569,255.41
425.248,266.334
425.652,287.971
431.984,317.641
437.428,359.023
447.127,404.584
454.395,455.715
473.422,516.43
481.93,566.305
492.986,618.828
497.453,673.75
501.387,739.862
501.387,802.919
501.387,857.494
498.765,909.873
496.777,964.334
341.059,964.334
268.728,996.941
268.728,996.941
268.85,1007.91
268.85,1007.91
268.85,1007.928
398.195,1007.961
398.195,1008.254
398.217,1008.254
398.246,1008.254
398.254,1008.254
398.254,1008.254
398.277,1008.254
398.277,1008.254
398.277,1008.254
398.15,1008.176
398.098,1008.113
398.029,1008.031
397.921,1007.988
268.606,1007.978
268.604,1007.941
268.599,1007.978
100.416,1007.978
75.949,1007.939
100.416,1007.939
68.144,1007.828
68.144,1007.828
268.6,1007.828
268.6,1007.861
268.597,1007.871
268.598,1007.885
268.598,1007.893
268.597,1007.893
268.597,1007.893
261.325,1007.893
261.325,1006.094
221.602,988.518
221.602,987.968
237.725,987.968
261.064,987.968
261.064,998.666
261.313,998.758
268.632,999.9
276.06,999.9
276.06,999.9
276.06,1025.877
275.735,1025.877
274.782,1025.877
274.224,1024.965
269.801,1024.965
269.146,1024.965
269.146,1021.157
269.146,1020.853
262.203,1022.207
274.68,1014.836
275.833,1006.389
274.68,994.188
268.938,1014.836
268.938,994.188
235.061,985.539
228.302,985.539
218.44,1012.52
20.662,997.104
20.582,1012.389
20.507,1012.389
20.582,1012.255
20.582,997.104
276.247,785.742
276.247,765.895
276.247,743.061
272.572,717.427
261.489,694.938
249.15,673.168
236.615,654.514
226.025,638.941
211.884,624.211
203.371,613.05
197.644,599.664
197.416,592.496
195.895,584.043
195.895,584.043
195.895,580.896
196.241,578.492
197.397,562.96
214.854,562.243
217.492,562.243
217.492,562.243
214.854,568.498
188.453,596.853
188.453,596.853
188.453,596.853
211.42,589.893
228.995,589.893
246.932,580.112
252.694,580.112
269.09,578.06
343.684,578.06
359.068,569.086
359.068,569.086
367.17,560.039
369.289,543.061
381.398,470.176
403.648,470.176
436.728,458.974
436.728,470.176
436.728,490.757
447.961,490.757
462.107,456.711
462.107,435.672
577.051,288.953
577.051,288.953
413.868,435.672
375.389,435.672
354.366,436.782
344.941,439.447
344.941,436.782
323.463,434.659
299.256,427.156
245.349,426.268
245.349,425.646
245.349,425.646
333.525,25.412
347.456,25.209
347.456,25.209
333.525,25.209
240.064,405.881
240.064,409.955
240.064,424.68
324.277,424.68
375.363,433.996
375.363,433.996
436.071,433.996
524.048,705.246
524.048,708.6
544.328,709.962
562.963,709.962
562.963,710.414
562.963,711.203
571.514,711.203
571.514,711.203
571.131,889.492
365.008,1013.465
365.008,999.047
362.134,999.047
361.971,999.047
359.715,982.805
359.715,966.982
359.715,953.857
359.266,942.119
358.957,938.912
358.834,938.143
355.428,937.16
351.184,935.453
347.912,934.248
343.104,930.564
336.207,929.176
331.187,929.176
330.162,929.176
330.162,929.49
330.162,932.426
334.992,935.824
340.206,940.056
