Head_x,Head_y
0.476,1021.006
0.494,1021.053
0.494,1021.053
0.494,1021.053
0.494,1021.053
0.51,1021.091
0.519,1021.097
0.521,1021.125
0.521,1021.097
0.521,1021.095
0.544,1021.095
0.544,1021.087
0.544,1021.073
0.539,1021.068
0.52,1021.064
0.519,1021.064
0.518,1021.06
0.517,1021.051
0.517,1021.051
0.517,1021.051
0.509,1021.052
0.509,1021.058
0.504,1021.058
0.504,1021.058
0.49,1021.071
0.444,1021.059
0.444,1021.075
0.443,1021.079
0.444,1021.079
0.45,1021.079
0.506,1021.079
0.506,1021.079
0.506,1021.079
0.506,1021.076
0.516,1021.076
0.511,1021.068
0.511,1021.061
0.515,1021.055
0.511,1021.055
0.511,1021.059
0.507,1021.059
0.504,1021.059
0.504,1021.07
0.516,1021.076
0.513,1021.076
0.513,1021.076
0.513,1021.08
0.513,1021.078
0.508,1021.078
0.508,1021.092
0.519,1021.103
0.519,1021.104
0.492,1021.112
0.521,1021.112
0.522,1021.107
0.531,1021.107
0.531,1021.098
0.531,1021.098
0.531,1021.098
0.54,1021.089
0.533,1021.075
0.551,1021.06
397.405,1.112
397.405,1.112
397.405,1.112
397.405,1.112
0.543,1021.081
0.541,1021.084
0.538,1021.084
0.531,1021.081
0.53,1021.081
0.525,1021.076
0.509,1021.076
0.525,1021.076
0.509,1021.076
0.509,1021.081
0.511,1021.081
397.389,1.109
397.389,1.108
397.392,1.104
397.394,1.104
397.396,1.108
397.396,1.108
397.396,1.108
397.396,1.108
397.396,1.107
397.402,1.107
397.403,1.107
397.411,1.098
397.426,1.098
397.426,1.12
397.459,1.115
397.459,1.121
397.429,1.121
0.507,1021.08
0.508,1021.08
0.508,1021.08
0.508,1021.103
0.508,1021.103
0.543,1021.089
0.555,1021.079
0.543,1021.079
0.549,1021.079
0.549,1021.069
0.549,1021.069
0.545,1021.069
0.545,1021.061
0.532,1021.061
0.532,1021.062
0.532,1021.062
0.532,1021.074
0.541,1021.081
0.541,1021.088
0.541,1021.088
0.541,1021.088
0.541,1021.088
0.542,1021.08
0.542,1021.08
0.542,1021.08
0.542,1021.075
0.542,1021.067
0.543,1021.062
0.544,1021.062
0.544,1021.067
0.543,1021.073
0.543,1021.092
0.538,1021.102
0.532,1021.102
0.532,1021.103
0.524,1021.095
0.524,1021.095
0.51,1021.091
0.507,1021.092
0.507,1021.087
0.525,1021.083
0.548,1021.062
0.554,1021.056
0.558,1021.056
0.558,1021.059
0.554,1021.059
0.532,1021.073
0.519,1021.077
0.517,1021.078
0.517,1021.083
0.529,1021.083
0.529,1021.083
0.534,1021.085
0.534,1021.085
0.534,1021.085
0.529,1021.085
0.529,1021.085
0.529,1021.086
0.527,1021.084
0.527,1021.084
0.529,1021.078
0.529,1021.078
0.527,1021.063
0.517,1021.063
0.526,1021.063
0.518,1021.063
0.518,1021.055
0.518,1021.063
0.526,1021.063
0.518,1021.063
0.526,1021.074
0.526,1021.074
0.533,1021.074
0.533,1021.078
0.533,1021.074
0.533,1021.073
0.533,1021.055
413.97,0.22
413.97,0.202
413.97,0.201
413.948,0.201
413.931,0.201
413.931,0.189
413.923,0.201
0.526,1021.069
0.513,1021.087
0.513,1021.087
0.513,1021.087
0.506,1021.09
0.528,1021.05
0.555,1021.05
0.557,1021.021
0.555,1021.056
0.555,1021.056
0.552,1021.066
0.549,1021.072
0.546,1021.072
0.542,1021.072
0.54,1021.076
0.516,1021.081
0.516,1021.081
0.511,1021.081
0.497,1021.087
0.492,1021.088
0.484,1021.087
0.484,1021.073
0.481,1021.073
0.474,1021.062
0.473,1021.062
0.473,1021.071
0.473,1021.071
0.473,1021.073
0.498,1021.084
0.498,1021.084
0.499,1021.084
0.508,1021.063
0.504,1021.062
0.504,1021.043
0.513,1021.02
0.513,1021.02
397.48,1.024
397.48,1.024
397.48,1.024
0.526,1021.053
0.502,1021.076
0.5,1021.076
0.49,1021.086
0.489,1021.086
0.487,1021.099
0.477,1021.099
0.476,1021.099
0.476,1021.086
0.477,1021.09
0.476,1021.09
0.477,1021.09
0.488,1021.078
637.851,366.156
637.851,366.156
637.851,366.156
637.498,373.501
637.431,381.201
635.717,381.781
0.506,1021.047
0.49,1021.072
0.489,1021.072
0.49,1021.072
0.49,1021.067
637.681,438.193
638.164,438.193
638.164,438.193
638.164,438.679
637.21,443.985
636.999,443.985
636.474,443.985
347.804,115.866
347.692,114.26
346.769,111.77
346.769,100.994
346.678,100.839
346.474,98.508
346.474,96.408
347.097,85.584
346.474,82.539
346.441,80.978
346.194,80.978
346.194,71.364
345.731,71.128
329.976,67.968
329.892,64.715
329.976,64.715
329.892,64.715
329.852,68.233
0.516,1021.219
0.507,1021.219
0.507,1021.219
0.516,1021.219
0.517,1021.211
0.517,1021.21
0.517,1021.21
0.511,1021.21
0.511,1021.21
0.511,1021.204
332.917,3.553
333.216,3.553
333.216,3.553
333.227,3.705
333.252,4.295
333.329,4.295
333.514,3.815
346.678,3.705
347.785,3.602
348.13,3.602
348.737,3.663
362.949,3.602
362.949,3.663
348.737,3.924
0.505,1021.239
0.493,1021.239
0.493,1021.239
0.493,1021.233
0.495,1021.228
0.495,1021.224
0.502,1021.212
0.502,1021.212
536.764,562.517
536.764,562.517
536.764,562.517
0.549,1021.205
0.549,1021.205
0.549,1021.205
585.408,461.656
585.408,461.656
585.408,461.656
557.547,540.698
475.453,611.616
463.134,674.412
348.793,787.626
348.793,787.921
348.793,787.967
348.793,841.005
348.793,841.012
0.534,841.012
0.534,1021.228
0.525,1021.228
0.534,1021.224
0.539,364.945
3.02,1.335
4.272,0.078
4.592,0.078
4.623,-0.101
4.623,-0.163
4.623,-0.101
4.623,-0.163
4.365,-0.327
4.314,-0.354
4.256,-0.354
4.222,-0.354
4.222,-0.354
4.222,-0.329
4.222,-0.289
281.617,-0.103
281.792,0.15
282.119,0.228
282.432,0.641
282.575,0.995
300.021,1.048
300.281,1.493
300.281,1.493
300.281,1.493
284.425,1.647
284.386,1.647
283.731,1.42
283.483,1.039
283.179,0.888
1.546,0.211
1.533,0.196
1.518,0.174
1.505,0.162
1.501,0.157
1.501,0.157
1.501,0.157
1.501,0.171
1.522,0.172
1.589,0.224
1.741,0.336
2.203,0.366
2.541,0.531
262.227,41.768
262.236,41.985
262.236,42.105
262.227,42.105
262.153,42.19
262.11,42.154
262.11,42.149
262.031,42.149
262.031,42.149
262.126,42.142
262.275,41.966
262.345,41.873
262.385,41.87
262.412,41.87
262.415,41.854
262.663,41.814
262.663,41.775
262.663,0.62
3.007,0.518
3.007,0.518
3.007,0.62
3.084,0.922
3.266,0.922
3.267,0.922
3.267,0.772
3.266,0.76
3.183,0.588
3.182,0.448
3.173,0.339
3.173,0.298
3.06,0.227
3.06,0.223
3.184,0.086
3.184,-0.078
3.103,-0.092
3.103,-0.092
3.0,-0.078
2.996,-0.078
-0.479,666.874
-0.479,666.874
-0.479,666.874
-0.63,730.782
-0.674,730.782
-0.674,730.714
-0.674,730.854
-0.674,730.915
-0.672,730.854
-0.608,730.714
-0.528,650.352
-0.465,603.136
-0.394,603.128
-0.226,603.005
-0.226,602.981
-0.108,602.763
-0.096,602.687
-0.084,602.678
-0.084,602.659
-0.084,602.659
-0.084,602.659
-0.09,602.818
-0.143,602.891
-0.258,602.896
-0.451,731.018
-0.541,731.036
-0.587,731.036
-0.587,731.018
-0.587,715.025
-0.574,715.025
3.141,715.025
348.582,915.547
348.582,925.198
348.582,925.198
348.559,915.547
3.513,0.036
3.513,0.036
3.491,0.036
3.513,0.04
3.498,0.052
3.518,0.069
3.518,0.074
3.518,0.069
3.518,0.069
3.518,0.069
3.506,0.074
3.5,0.11
3.5,0.119
3.5,0.121
3.547,0.119
3.548,0.131
3.548,0.131
3.548,0.122
3.617,0.122
3.633,0.122
3.664,0.098
4.107,-0.054
4.273,-0.273
4.535,-0.273
4.535,-0.1
4.535,-0.059
4.535,-0.1
4.535,-0.1
4.547,-0.1
