Head_x,Head_y
160.281,1023.148
160.305,1023.148
160.312,1023.148
160.312,1023.148
160.312,1023.148
160.312,1023.145
160.312,1023.145
160.312,1023.145
160.312,1023.145
160.32,1023.141
160.348,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.355,1023.141
160.355,1023.141
160.355,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.352,1023.145
160.348,1023.145
160.348,1023.145
160.348,1023.145
160.348,1023.148
160.348,1023.145
160.348,1023.145
160.348,1023.145
160.348,1023.145
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.145
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.137
160.348,1023.137
160.348,1023.137
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.344,1023.141
160.344,1023.141
160.344,1023.141
160.352,1023.137
160.352,1023.137
160.352,1023.137
160.352,1023.141
160.352,1023.141
160.352,1023.141
160.348,1023.145
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.344,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.348,1023.145
160.348,1023.145
160.348,1023.141
160.348,1023.141
160.348,1023.141
160.344,1023.141
160.348,1023.141
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.344,1023.145
160.344,1023.141
160.344,1023.141
160.348,1023.141
160.348,1023.141
160.348,1023.137
160.555,1023.039
160.555,1023.027
160.562,1023.027
160.559,1023.031
160.555,1023.027
160.559,1023.031
160.559,1023.031
160.559,1023.031
160.562,1023.027
160.562,1023.031
160.562,1023.035
160.562,1023.035
160.562,1023.039
160.562,1023.039
160.562,1023.035
160.562,1023.031
160.562,1023.027
160.562,1023.027
160.562,1023.027
160.566,1023.031
160.562,1023.027
160.562,1023.027
160.566,1023.031
160.555,1023.031
160.555,1023.027
160.559,1023.031
160.559,1023.035
160.559,1023.035
160.559,1023.035
160.559,1023.035
160.559,1023.035
160.555,1023.035
160.559,1023.039
160.559,1023.039
160.559,1023.035
160.562,1023.031
160.566,1023.031
160.566,1023.027
160.57,1023.027
160.574,1023.027
160.574,1023.027
160.574,1023.023
160.574,1023.027
160.566,1023.023
160.562,1023.023
160.566,1023.023
160.57,1023.023
160.57,1023.023
160.574,1023.023
160.578,1023.023
160.578,1023.023
160.578,1023.023
160.582,1023.023
160.582,1023.023
160.566,1023.023
160.566,1023.023
160.562,1023.035
160.562,1023.023
160.574,1023.023
344.338,972.401
344.338,763.78
344.338,756.693
335.238,737.668
328.492,721.074
327.145,721.074
327.145,703.631
324.63,703.631
282.543,800.918
160.676,1022.996
160.598,1023.023
160.562,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.562,1023.031
160.562,1023.031
160.562,1023.035
160.562,1023.031
160.562,1023.035
160.562,1023.035
160.562,1023.035
160.562,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.566,1023.031
160.57,1023.031
160.562,1023.027
160.562,1023.031
160.562,1023.031
160.562,1023.031
160.562,1023.031
160.562,1023.031
160.562,1023.031
160.562,1023.027
160.562,1023.027
160.566,1023.027
160.562,1023.023
160.566,1023.023
160.57,1023.023
160.586,1023.016
160.582,1023.016
160.586,1023.016
160.586,1023.02
160.586,1023.02
160.582,1023.02
160.586,1023.023
160.582,1023.02
160.586,1023.008
160.59,1023.008
160.59,1023.016
160.582,1023.016
160.562,1023.023
160.562,1023.023
160.562,1023.027
160.559,1023.027
160.562,1023.027
160.562,1023.027
160.555,1023.027
160.555,1023.027
160.559,1023.027
160.559,1023.027
160.559,1023.027
160.566,1023.027
160.566,1023.02
160.582,1023.016
