Head_x,Head_y
319.86,112.441
320.544,112.441
320.893,112.441
320.893,112.306
323.763,110.984
323.763,104.023
323.983,103.62
323.763,102.449
323.763,98.737
324.104,96.253
325.363,93.141
327.941,88.711
329.859,85.033
330.132,81.403
333.968,79.792
335.674,76.555
340.546,68.549
340.928,65.699
341.062,64.035
340.928,59.861
340.546,58.666
349.792,49.96
350.667,49.121
361.75,33.162
362.27,33.078
362.299,31.198
366.032,4.746
366.324,4.746
380.758,4.746
380.758,5.568
380.758,5.875
333.561,45.633
333.543,45.633
333.543,45.633
333.543,45.604
333.651,45.535
333.748,45.399
380.94,5.728
380.94,5.327
380.94,4.674
380.735,4.674
366.294,4.674
363.779,31.732
363.779,32.02
363.779,32.043
363.779,32.607
363.779,33.344
361.427,45.745
361.427,46.395
361.37,48.058
360.573,49.054
334.108,75.759
334.108,75.968
334.108,76.467
335.356,76.521
336.087,82.238
336.32,83.973
336.32,86.56
336.087,87.916
335.493,89.612
332.155,94.027
330.767,97.426
327.018,98.535
326.147,101.175
326.147,102.277
325.739,111.18
325.457,112.971
324.431,113.419
324.431,113.967
324.431,113.967
320.509,113.419
320.509,127.738
343.334,132.776
343.334,139.315
346.257,139.315
346.294,156.572
347.307,156.572
347.307,156.572
347.815,157.043
347.815,157.064
347.815,157.064
347.616,163.793
347.616,164.715
347.616,165.352
347.902,165.352
348.684,164.715
349.718,158.064
349.718,134.528
347.902,132.477
316.349,114.018
316.349,113.688
316.349,113.688
316.867,113.688
317.385,113.716
318.075,113.688
318.178,113.415
318.178,113.403
318.644,112.774
320.272,111.484
363.426,110.803
363.919,110.803
377.643,96.21
378.78,95.714
379.054,79.924
379.054,79.5
379.054,78.795
378.946,65.238
378.906,65.102
378.906,63.558
378.906,48.448
377.932,48.114
377.907,37.426
377.877,32.268
377.877,32.261
377.907,32.261
377.948,32.261
378.038,32.261
378.057,32.261
378.245,32.608
378.746,47.716
378.746,48.013
378.869,48.137
378.952,64.399
379.052,64.539
379.824,64.749
379.824,79.178
379.824,79.532
379.25,95.072
378.995,95.684
330.422,101.06
378.995,110.488
377.733,111.916
377.578,114.594
377.733,126.275
378.894,127.283
378.894,127.347
378.894,128.374
378.894,132.463
376.585,142.609
376.585,143.22
376.585,144.025
377.299,144.404
378.642,144.404
378.642,144.404
378.642,141.358
332.126,129.815
331.323,129.815
331.323,129.526
