Head_x,Head_y
89.406,844.942
89.875,1001.01
90.686,1001.486
90.686,1001.707
104.447,1004.672
90.686,1008.098
90.686,1008.83
54.893,1009.049
53.327,1008.83
53.327,1008.098
53.327,1007.27
53.534,1005.816
53.534,997.332
53.534,997.332
53.151,997.332
53.151,1000.146
52.667,1008.416
52.076,1009.086
52.667,1009.424
52.979,1009.447
52.979,1009.447
52.979,1009.582
53.431,1009.582
53.431,1009.564
53.431,1009.564
53.431,1009.564
53.431,1009.564
53.385,1009.973
53.385,1009.973
56.379,1009.689
56.824,1009.689
91.281,1009.682
102.914,1009.561
91.281,1009.494
56.824,1008.164
56.324,1007.41
53.431,1007.41
52.405,1007.391
53.431,1007.41
56.324,1007.859
56.008,1009.344
102.871,1009.424
103.668,1009.623
103.574,1009.623
103.574,1009.723
103.668,1009.758
103.668,1009.758
103.574,1009.758
103.344,1009.723
103.344,1009.842
52.162,1009.414
50.94,1000.682
50.345,1000.682
50.94,1000.686
50.94,1000.686
52.808,1008.527
53.882,1008.527
53.977,1008.527
53.977,1008.354
53.977,1008.354
54.158,1008.328
53.977,1001.641
51.848,1001.641
51.848,1009.365
51.848,1009.201
51.848,1009.365
51.848,1009.365
51.665,1009.365
51.672,1009.35
51.672,1009.35
51.672,1008.336
52.069,1008.203
52.069,1008.199
52.069,1008.121
52.069,1008.121
52.069,1008.199
51.703,1008.199
50.175,1000.412
50.789,1000.379
50.789,1000.379
50.789,1000.379
51.163,1000.379
51.163,999.668
51.163,1000.518
51.163,1000.518
51.163,1000.518
51.195,1009.215
51.635,1010.1
51.635,1010.1
51.635,1010.1
51.635,1009.832
51.635,1009.186
51.125,999.992
51.125,1000.469
51.125,1000.469
51.125,1000.469
51.125,1000.561
50.423,1000.561
50.423,1000.664
50.296,1000.664
50.056,1000.561
49.861,1000.477
48.58,1007.16
49.861,999.188
49.861,998.973
50.267,996.895
51.26,996.441
51.26,996.441
51.26,996.441
51.214,996.578
51.214,1006.148
39.486,1006.316
39.371,1006.316
39.371,1006.316
39.715,1006.316
39.715,1006.316
39.928,1006.285
39.941,1006.055
39.941,1006.055
41.098,1005.988
41.098,1005.555
41.238,1005.43
41.473,1005.43
41.473,1005.492
41.473,1005.492
41.473,1006.57
39.232,1006.629
39.092,1006.629
39.232,1006.586
39.264,1006.652
39.264,1006.652
39.305,1006.641
39.305,1006.652
39.305,1006.652
39.645,1006.641
39.645,1006.641
39.645,1006.594
39.645,1006.465
39.604,1006.383
39.486,1006.352
39.486,1006.352
39.486,1006.27
39.486,1006.27
39.459,1006.352
39.723,1006.648
39.723,1006.648
39.723,1006.984
38.746,1006.984
47.719,1006.984
47.719,1006.766
39.977,1000.119
47.719,1000.1
47.797,1000.1
47.855,1000.008
47.855,999.832
48.934,999.832
49.66,999.648
49.66,999.648
49.66,999.648
49.744,999.746
49.332,999.746
47.73,999.949
47.73,1000.047
47.773,1000.047
47.773,1000.047
47.773,1000.047
48.512,999.93
48.537,999.93
48.633,1000.055
48.633,1000.055
49.811,1008.65
50.286,1008.793
50.286,1008.865
50.286,1008.793
50.021,1008.973
49.561,1008.793
48.004,1000.355
47.867,1000.285
48.0,1000.275
48.0,1000.275
48.004,1000.355
48.021,1000.275
48.129,1000.098
49.703,1000.086
49.916,1000.086
49.916,1000.086
51.418,1001.002
51.873,1008.775
51.873,1008.775
51.758,1009.678
51.758,1010.029
51.758,1010.029
50.749,1001.027
50.749,1001.027
50.749,1001.027
50.749,1001.027
50.839,1001.201
50.839,1001.201
52.41,1001.201
98.247,1001.092
155.449,845.075
155.5,845.028
155.5,845.028
155.449,845.075
155.344,845.272
155.269,845.398
155.268,845.407
155.268,845.438
155.269,845.461
155.307,845.507
155.307,845.514
155.307,845.539
155.139,845.756
154.875,845.977
154.764,846.064
154.764,846.064
154.5,846.281
154.5,846.281
154.5,846.281
154.5,846.281
154.5,846.281
154.581,846.228
153.641,846.783
100.418,1011.752
100.418,1011.678
100.418,1011.364
100.418,1011.364
100.418,1011.364
153.535,846.896
153.557,846.881
153.557,846.881
153.557,846.881
153.428,846.918
153.385,846.947
153.271,847.022
153.271,847.022
153.271,974.873
153.271,974.873
153.344,974.873
412.222,847.031
426.704,61.617
426.716,61.617
426.716,61.617
426.716,62.092
412.174,846.932
412.174,846.932
412.174,846.932
426.089,366.734
426.97,366.262
427.094,61.491
427.094,60.518
427.094,47.268
427.35,46.111
427.35,46.111
427.441,46.111
427.35,46.309
425.725,59.637
421.699,380.931
425.725,669.214
425.725,669.288
602.061,669.214
602.061,669.288
602.061,669.288
389.088,848.859
379.041,848.859
379.041,848.859
379.041,848.859
379.285,9.285
379.298,9.188
380.249,9.285
389.097,20.04
389.091,20.04
389.097,20.04
418.019,381.396
419.194,381.18
425.264,381.396
425.521,381.396
586.56,669.336
586.56,669.336
586.69,669.336
586.56,669.336
586.56,669.21
586.504,669.21
389.089,846.986
153.512,847.135
153.482,847.029
153.387,847.086
153.387,847.086
153.387,847.086
153.482,847.031
153.449,847.031
153.449,847.031
153.449,847.031
153.438,847.035
153.428,847.047
153.391,847.053
153.35,847.092
153.35,847.092
153.348,847.098
153.346,847.111
153.346,847.098
153.309,847.117
153.305,847.121
153.27,847.131
153.254,847.137
153.232,847.148
153.232,847.148
153.232,847.148
153.232,847.145
153.338,847.068
153.381,847.023
153.451,846.98
153.465,846.963
153.545,846.926
153.66,846.83
411.004,845.16
411.004,845.16
462.623,845.16
153.773,846.74
153.773,846.74
153.773,846.74
154.032,846.58
154.032,846.58
154.093,846.518
154.095,846.477
154.391,846.221
155.031,845.755
155.334,845.755
155.383,845.43
331.366,845.398
520.836,728.342
520.836,728.342
520.836,728.342
480.336,838.773
388.647,844.802
155.775,1000.717
155.628,1000.717
96.541,1000.801
96.541,1000.801
96.541,1011.448
97.584,1011.567
97.584,1011.567
99.963,1011.448
100.017,1011.448
388.848,1011.567
388.848,1011.39
388.848,1011.834
100.017,1011.834
99.631,1011.725
97.398,1011.39
53.99,1000.834
53.045,1000.752
51.572,1000.686
53.045,1000.752
53.045,1000.834
53.571,1006.426
54.947,1006.426
54.947,1006.426
54.982,1006.426
54.982,1006.73
55.277,999.531
55.277,999.941
55.277,1008.652
55.277,1008.652
55.553,1007.559
55.229,1007.773
55.229,1007.773
55.553,1007.773
55.229,1007.559
54.395,1007.242
54.395,1007.117
54.395,1006.93
53.934,1006.883
53.934,1006.84
53.934,1000.518
53.934,1000.365
52.543,1000.061
52.559,1000.189
52.924,1000.061
52.924,999.867
52.559,999.867
52.924,999.867
53.342,999.742
53.525,999.867
53.525,999.914
57.215,999.914
57.215,1006.25
57.215,1007.074
55.602,1006.25
54.305,1007.074
53.803,1008.805
53.803,1008.805
51.868,999.637
51.944,1008.104
51.944,1008.086
51.944,1008.086
51.944,1008.104
51.944,1008.285
51.782,1008.285
51.782,1008.389
51.782,1008.389
51.755,1010.892
50.808,1010.892
51.427,1010.892
51.427,1010.892
51.427,1010.892
52.132,1010.808
52.132,1001.135
52.132,1001.135
52.132,1001.135
52.132,1001.135
51.916,1010.199
50.908,1010.509
51.167,1010.509
51.167,1010.272
51.167,1010.696
51.292,1010.272
51.292,1000.926
51.292,1000.926
51.292,1000.805
51.292,1000.805
51.762,1000.453
51.762,1000.414
51.762,1000.414
51.762,1010.616
51.762,1010.616
51.471,1010.694
50.646,1010.694
51.371,1010.618
51.371,1010.618
51.371,1010.618
52.664,1009.85
98.508,1004.595
98.508,1009.85
98.508,1004.595
97.166,1004.562
97.166,1004.595
97.166,1010.732
86.449,1000.848
98.593,1011.78
98.593,1011.78
98.593,1011.78
97.871,1011.173
98.593,1011.78
98.218,1011.252
98.626,1011.283
98.626,1011.283
388.699,1027.705
100.207,1011.523
100.207,1011.523
100.207,1011.523
99.941,1011.326
99.941,1011.326
99.941,1011.326
388.688,1027.643
388.698,1027.643
388.706,1027.643
388.706,1027.634
388.706,1027.631
388.705,1027.627
99.984,1011.46
98.169,1010.969
59.433,268.946
59.408,268.93
59.393,268.946
59.393,268.946
59.408,268.93
59.424,268.976
98.406,1011.114
98.406,1011.114
98.421,1011.069
98.421,1011.069
59.466,269.033
59.369,269.031
59.369,269.031
59.369,268.987
59.415,268.987
59.447,268.987
99.556,1011.262
99.72,1011.442
99.72,1011.442
99.72,1011.652
99.926,1012.11
388.629,1027.614
99.508,1022.984
99.508,1022.984
99.092,1022.984
95.918,1012.177
88.207,1012.15
88.207,999.285
88.207,999.285
71.195,999.285
42.225,1010.082
42.225,1010.293
97.932,1011.098
98.684,1011.487
99.013,1011.487
99.96,1011.503
99.013,1011.487
99.013,1000.438
51.974,1000.438
51.974,1000.83
51.877,1000.617
51.974,1000.617
59.362,1000.83
59.364,1000.617
59.362,269.298
59.364,269.298
102.41,845.127
99.906,845.127
102.41,845.201
102.41,1001.838
100.723,1001.838
99.906,1000.785
100.723,1000.785
100.723,1001.838
103.797,1000.785
103.797,1001.09
105.957,1001.09
155.462,845.52
155.462,845.52
155.462,845.52
155.505,845.453
155.505,845.453
155.505,845.453
155.529,845.453
155.529,845.455
155.492,845.549
155.445,845.642
155.445,845.642
155.445,845.642
155.445,845.642
155.507,845.511
155.507,845.511
155.507,845.511
155.48,845.594
155.48,845.594
155.48,845.594
155.666,845.428
155.666,845.428
155.672,845.362
277.784,92.637
282.437,76.987
282.437,63.92
282.437,63.92
283.792,62.428
283.792,62.428
155.568,845.516
155.568,845.516
155.568,845.516
155.568,845.516
155.578,845.366
155.663,845.306
271.363,169.58
281.688,153.771
281.691,153.771
281.691,156.637
281.688,169.58
277.375,175.525
155.667,845.185
155.667,845.185
276.438,833.352
155.315,845.639
155.315,845.639
155.315,845.639
155.315,845.639
155.271,845.843
155.271,872.395
290.772,872.395
290.772,845.9
286.471,872.395
290.772,872.395
290.772,879.053
309.484,879.053
312.898,955.284
312.898,955.284
321.842,925.471
321.842,925.0
313.072,925.0
311.525,884.54
280.008,856.412
279.949,856.412
279.949,812.075
280.008,803.688
144.035,856.412
144.035,856.523
144.035,856.855
143.961,856.855
142.955,856.855
142.955,851.707
142.955,851.684
142.922,851.684
142.869,851.684
142.869,851.594
83.646,851.594
82.314,477.747
58.357,342.945
52.64,332.863
52.64,332.863
58.357,332.863
101.672,333.148
105.691,340.086
112.242,340.086
112.242,340.086
112.242,340.086
111.936,340.086
111.936,339.781
100.859,276.726
99.141,276.726
98.594,276.726
98.594,1001.5
98.594,1001.5
99.141,1001.857
99.586,1001.5
105.576,1001.369
115.625,349.614
117.269,317.349
155.183,317.349
155.183,188.48
154.985,188.48
154.985,845.219
154.985,845.567
154.985,845.567
154.985,845.567
229.766,845.717
251.198,845.955
273.176,366.018
273.176,366.018
279.309,366.018
279.309,366.018
279.309,366.018
279.309,521.85
279.309,544.168
209.121,574.574
209.121,574.574
199.246,574.574
209.121,602.171
215.152,650.571
215.152,881.129
86.105,881.129
84.854,881.129
84.852,881.129
84.837,881.125
84.831,881.117
84.831,881.125
84.84,881.125
84.84,881.191
84.871,881.246
84.871,881.246
84.887,881.246
85.95,882.648
104.271,1009.176
388.755,1009.176
388.768,1009.176
388.768,1009.254
388.768,1004.412
155.425,1004.402
155.425,845.444
155.264,845.444
155.264,845.444
101.887,1002.077
101.168,1002.077
100.859,1002.077
51.742,1001.611
51.514,1000.93
51.514,1000.506
51.205,1000.457
51.203,1000.447
51.205,1000.432
51.545,1000.346
84.742,1000.346
84.742,1000.432
155.222,845.545
84.742,1000.541
84.742,1008.121
51.924,1000.82
103.789,1000.82
51.683,1000.82
103.789,1004.443
104.342,1004.443
105.506,1009.42
388.782,1009.998
388.782,1027.479
388.778,1027.479
388.778,1027.479
388.777,1027.473
388.768,1027.462
388.768,1027.462
388.768,1027.462
388.768,1027.462
388.783,1027.41
388.783,1027.41
106.434,1018.164
84.669,880.926
84.513,880.719
84.396,880.707
84.513,880.656
84.513,880.621
84.396,880.617
84.361,880.547
84.361,880.527
84.361,880.547
84.548,880.547
84.548,880.73
84.548,881.102
64.539,984.711
52.674,984.711
52.501,984.711
52.674,984.711
64.539,984.711
52.68,1007.418
52.681,1007.418
52.825,1007.418
52.681,1007.25
52.681,1007.25
52.825,1007.105
53.158,1007.074
53.287,984.758
53.32,984.572
53.287,984.518
53.32,984.338
53.425,984.303
53.425,984.303
53.13,984.328
53.256,984.328
53.13,984.717
52.788,984.723
52.688,984.789
52.688,984.789
52.688,984.723
53.257,984.723
53.575,984.672
53.575,984.621
53.575,984.672
53.592,1006.719
53.643,1006.953
53.318,1006.953
53.42,1006.953
53.42,1006.77
53.294,984.764
52.902,984.764
52.902,984.766
52.882,984.762
52.817,984.766
52.817,984.781
52.817,1007.07
52.615,1007.121
52.48,1007.121
52.449,1007.121
52.449,1007.031
50.578,1000.254
50.444,1000.064
50.399,1000.029
50.399,1000.064
50.399,1000.203
50.627,1000.203
50.894,1000.203
50.894,1000.236
51.748,1002.278
51.748,1002.004
51.071,1000.236
100.91,1001.908
100.91,1001.908
51.071,999.949
51.071,999.949
50.987,1000.016
50.5,999.949
50.313,999.949
50.5,999.793
50.5,999.793
50.884,999.793
51.282,999.793
51.282,999.676
51.197,999.68
51.197,999.68
50.58,999.68
50.58,999.68
50.58,999.68
50.597,999.637
50.703,999.57
50.744,999.57
50.75,999.594
50.841,999.594
50.841,1000.111
51.194,1001.461
51.268,1008.957
51.194,1001.461
50.608,1000.111
51.402,1001.461
51.402,1008.914
50.869,999.957
51.402,1008.914
51.475,1008.943
51.475,1008.914
50.869,999.957
50.627,1000.129
50.51,1000.025
50.484,1000.025
50.484,1000.107
50.484,1000.129
51.744,1000.107
52.005,1008.125
52.011,1008.133
52.005,1008.133
52.001,1008.133
52.011,1008.133
52.001,999.121
51.871,998.918
52.001,999.121
52.207,999.121
52.752,1008.193
52.827,1008.193
52.827,1008.193
52.752,1008.193
52.752,1008.193
52.638,1008.395
52.137,1008.395
51.93,1008.395
52.137,1008.154
52.137,1008.154
52.264,1008.033
52.533,1008.033
52.567,1008.154
52.567,1008.178
52.567,1008.178
52.298,1008.25
52.298,1008.25
52.298,1008.25
52.326,1008.098
52.416,1008.082
52.416,1008.082
52.524,1007.93
52.6,1007.93
52.6,1007.949
52.6,1007.949
52.83,1007.949
52.6,1008.178
52.544,1008.307
52.678,1008.178
52.678,1008.307
52.544,1008.307
52.678,1008.307
52.782,1008.129
52.782,1008.428
52.292,1008.428
52.115,1008.428
52.067,1008.502
52.067,1008.502
52.067,1008.57
52.102,1008.57
52.102,1001.98
52.102,1000.766
51.553,1001.98
51.536,1000.766
51.536,1000.766
51.536,1002.287
51.5,1009.76
51.5,1002.287
84.742,1002.287
84.742,1001.551
86.205,1001.551
98.156,1001.4
98.156,1001.551
86.205,1007.641
86.205,1007.98
70.426,1009.551
51.822,1009.66
51.772,1009.551
51.822,1009.793
51.822,1009.793
52.365,1008.902
52.399,1008.902
83.906,1008.902
155.263,845.237
155.263,845.237
155.271,845.175
155.271,845.175
155.263,845.234
155.214,845.234
155.133,845.383
155.075,845.45
155.064,845.455
155.062,845.478
155.063,845.455
155.062,845.478
155.019,845.493
155.019,845.478
155.063,845.435
155.449,844.944
155.449,844.944
155.507,844.873
155.516,844.84
155.516,844.84
155.433,844.971
155.433,844.971
155.398,844.987
155.221,845.251
155.013,845.56
154.881,845.631
154.881,845.675
154.881,845.763
154.881,999.547
154.879,999.707
154.216,999.707
154.216,999.547
154.216,846.295
154.216,846.295
154.216,846.295
83.141,880.844
83.109,880.898
82.984,880.918
82.617,880.918
82.531,880.957
82.531,880.973
82.531,880.984
82.609,880.992
82.852,880.992
82.898,880.996
83.375,880.996
83.398,881.074
329.74,1000.51
331.013,1001.752
331.013,1001.752
331.013,1000.51
297.506,999.645
154.286,999.637
52.6,999.613
52.525,999.613
52.6,999.547
52.599,999.438
52.599,999.547
297.328,999.547
330.107,1002.121
330.107,1002.121
330.107,1002.121
155.072,1001.041
155.072,845.996
155.061,845.486
155.061,845.486
155.061,845.486
52.82,999.5
52.586,1008.611
52.579,1008.648
52.586,1008.611
52.586,999.5
281.6,72.637
281.6,72.637
281.6,72.412
281.078,72.412
281.078,72.412
281.078,67.056
281.254,57.342
281.254,57.342
281.363,57.342
287.613,62.422
296.703,72.215
300.224,78.123
