Head_x,Head_y
301.164,13.422
301.165,32.418
301.165,32.422
301.164,32.428
301.163,32.428
301.098,32.646
301.044,32.809
301.044,32.814
301.044,32.816
301.062,32.814
301.064,32.814
301.064,32.814
301.064,32.812
301.123,32.768
301.169,32.594
301.17,32.594
301.171,32.588
301.171,32.588
301.171,32.588
301.171,32.58
301.187,32.574
301.188,32.553
301.188,32.539
301.188,32.553
301.188,32.539
301.189,32.523
301.19,32.496
301.19,32.523
301.19,32.523
301.088,32.787
301.088,32.787
301.088,32.787
301.114,32.787
301.119,32.787
301.12,32.789
301.124,32.789
301.124,32.789
301.128,32.789
301.128,32.783
301.128,32.771
301.131,32.758
301.145,32.691
301.18,32.557
301.18,32.543
301.18,32.523
301.111,13.375
301.111,6.082
301.111,5.328
301.141,5.266
301.149,4.871
301.149,4.871
301.226,4.871
301.226,10.635
301.149,32.154
301.267,32.154
301.363,32.154
301.363,11.068
294.914,11.036
291.129,11.036
291.129,11.036
291.129,11.036
291.727,11.036
301.296,11.068
618.996,359.08
618.996,359.08
623.801,359.08
618.996,349.237
481.812,341.644
303.771,6.484
303.771,1.641
303.771,1.641
303.771,1.641
339.273,296.539
339.273,296.539
339.273,296.539
339.273,285.591
322.539,282.334
322.539,252.64
312.754,252.64
362.773,235.55
312.754,235.55
308.782,1013.431
308.782,1013.431
308.779,1013.431
308.779,1013.48
308.783,1013.48
308.79,1013.48
308.79,1013.734
308.797,1013.754
308.812,1013.754
329.619,185.473
331.06,163.669
331.225,163.527
331.225,163.527
331.235,163.527
331.449,163.669
335.842,164.739
340.889,170.162
344.594,170.162
345.43,182.48
354.093,199.715
354.093,199.715
354.093,199.715
354.093,202.524
357.356,212.066
374.572,17.967
391.008,251.363
391.535,267.157
391.535,303.156
374.572,339.664
308.792,1013.686
308.792,1013.686
308.79,1013.686
308.792,452.55
371.039,157.172
430.854,157.172
430.941,157.172
430.941,211.493
430.854,282.385
171.081,539.923
171.081,556.463
171.081,611.769
171.081,629.441
171.081,685.461
298.099,866.786
164.584,1012.846
164.528,1012.888
164.528,1012.887
164.528,1012.887
164.527,1012.888
164.527,1012.888
164.526,1012.887
164.521,1012.884
164.509,1012.86
164.495,1012.853
164.487,1012.853
164.476,1012.849
34.316,485.258
14.365,477.749
22.641,477.749
22.641,477.749
34.316,477.749
48.516,485.884
308.789,1013.322
308.808,1013.35
308.819,1013.373
308.837,1013.402
308.847,1013.426
308.855,1013.443
308.862,1013.466
308.868,1013.487
308.874,1013.507
308.878,1013.528
308.88,1013.542
308.884,1013.561
308.889,1013.584
308.895,1013.596
308.9,1013.614
308.907,1013.625
308.908,1013.635
308.911,1013.646
308.916,1013.658
308.916,1013.661
308.916,1013.662
308.914,1013.662
308.908,1013.661
308.907,1013.652
308.9,1013.641
308.899,1013.64
308.899,1013.637
308.899,1013.637
308.9,1013.637
308.902,1013.646
308.906,1013.652
308.911,1013.657
308.914,1013.665
308.923,1013.673
308.93,1013.693
308.937,1013.7
308.937,1013.703
308.938,1013.707
308.946,1013.711
308.946,1013.711
308.946,1013.711
308.946,1013.71
308.938,1013.675
308.938,1013.675
195.568,622.678
195.568,623.152
202.73,623.152
195.568,622.662
195.568,622.334
195.8,622.662
195.8,622.131
195.155,622.131
195.321,606.561
185.934,580.386
185.934,580.386
178.297,564.604
170.751,564.604
170.621,564.401
170.621,564.401
170.621,564.401
179.506,589.873
179.818,589.901
179.818,589.901
179.506,589.873
161.787,526.617
161.787,526.617
161.787,526.555
162.464,526.312
162.825,526.312
162.835,526.312
162.88,526.148
162.88,526.312
163.032,532.998
308.891,1013.542
308.891,1013.545
308.893,1013.545
308.894,1013.546
308.894,1013.546
308.895,1013.547
308.893,1013.547
162.049,509.575
162.049,509.519
162.049,509.38
161.857,509.09
161.857,493.634
161.438,493.38
161.438,493.199
162.312,484.379
162.312,477.766
162.312,461.311
163.888,460.368
177.135,460.368
177.422,445.836
179.706,430.324
179.797,430.324
308.874,1013.52
308.891,1013.581
308.906,1013.62
308.931,1013.664
308.965,1013.749
309.004,1013.832
309.049,1013.925
309.049,1013.925
309.049,1013.925
149.473,1013.845
149.473,1013.845
149.473,1013.845
149.496,1013.977
149.554,1014.064
149.604,1014.076
149.604,1014.076
149.604,1014.076
149.536,1014.006
149.47,1013.973
149.365,1013.817
149.264,1013.684
149.264,1013.684
149.264,1013.684
308.894,1013.829
308.894,1013.829
308.894,1013.829
308.857,1013.741
308.824,1013.655
308.822,1013.655
308.822,1013.655
308.822,1013.664
308.858,1013.753
308.878,1013.866
308.903,1013.951
308.92,1014.025
308.952,1014.121
308.954,1014.123
