Head_x,Head_y
310.514,849.524
310.514,850.38
310.514,852.106
307.162,852.704
304.759,852.875
304.575,852.975
304.575,852.975
304.575,852.975
306.214,852.36
308.804,851.543
311.287,848.935
315.109,847.182
318.069,846.395
320.516,843.522
323.24,840.932
324.483,839.088
324.975,837.405
325.342,835.96
325.342,834.597
325.342,834.543
324.995,834.543
324.167,834.597
323.054,835.676
322.678,836.44
321.444,836.933
319.964,839.178
317.401,840.91
316.332,841.486
314.46,841.82
312.604,841.822
312.259,842.294
312.158,842.62
312.034,842.62
312.158,842.62
312.259,842.436
312.406,842.131
312.691,841.729
314.121,841.356
315.653,839.944
316.614,837.457
316.652,834.244
316.966,830.892
316.979,827.724
319.937,822.765
322.044,820.865
322.637,818.786
324.651,814.196
326.041,810.018
326.629,805.451
328.879,801.575
331.806,798.817
333.627,795.981
334.405,793.171
336.089,790.481
336.438,789.685
336.438,789.685
336.438,789.685
335.509,793.389
332.849,797.03
330.087,800.732
327.329,805.106
324.579,811.157
321.409,817.325
317.342,824.043
316.069,826.921
315.682,828.628
315.494,829.203
315.494,829.203
315.494,829.203
316.085,829.157
316.702,828.48
317.88,827.428
319.014,826.974
320.193,823.14
320.503,822.419
320.686,821.629
320.686,821.061
320.503,820.469
320.389,820.074
320.3,818.74
320.159,817.491
319.79,816.834
319.595,816.14
319.55,814.7
319.54,814.529
319.487,814.489
319.487,814.471
319.487,814.348
319.86,814.166
319.973,814.076
319.973,813.628
319.973,813.137
320.012,812.931
320.012,812.931
320.072,812.931
320.546,812.987
321.455,812.994
321.918,812.996
321.982,813.094
322.283,813.118
322.283,813.31
322.283,813.514
321.742,814.145
321.561,814.363
321.545,814.524
321.535,814.664
321.524,815.617
321.508,815.743
321.508,815.743
321.46,815.743
321.357,814.863
321.233,814.612
321.139,814.488
321.106,814.321
321.04,814.063
321.01,813.804
321.003,813.596
320.713,813.537
320.401,813.519
320.145,813.519
320.043,813.519
319.719,813.54
319.501,813.759
319.349,813.847
319.249,813.904
319.249,813.921
319.249,813.927
319.534,814.136
319.815,814.283
320.257,814.283
320.614,814.283
320.966,814.204
321.041,814.112
321.058,814.013
321.086,814.002
321.229,813.95
321.232,813.946
321.247,813.926
321.247,813.919
321.267,813.901
321.267,813.897
321.236,813.897
320.853,813.919
320.813,814.246
319.456,814.799
318.766,815.6
316.654,816.221
312.957,817.57
309.862,818.095
307.25,819.649
303.193,820.622
