Head_x,Head_y
324.066,18.613
324.078,18.622
324.078,18.622
324.076,18.622
324.076,18.622
324.078,18.61
324.126,18.605
324.139,18.601
324.14,18.598
324.14,18.598
324.142,18.578
324.166,18.578
324.195,18.573
324.203,18.548
324.195,18.508
324.203,18.508
324.203,18.508
324.198,18.51
324.192,18.522
324.198,18.522
324.196,18.522
324.189,18.48
324.189,18.48
324.189,18.476
324.166,18.474
324.136,18.461
324.132,18.46
324.132,18.46
324.136,18.46
324.138,18.46
324.143,18.472
324.143,18.472
324.143,18.472
324.143,18.451
324.143,18.448
324.121,18.447
324.101,18.447
324.081,18.445
324.081,18.438
324.081,18.438
324.09,18.438
324.102,18.43
324.114,18.421
324.144,18.421
324.169,18.415
324.169,18.399
324.169,18.394
324.215,18.372
324.215,18.372
324.215,18.372
324.19,18.385
324.134,18.395
324.134,18.396
324.134,18.396
324.155,18.396
324.184,18.353
324.184,18.35
324.184,18.35
324.18,18.353
324.142,18.356
324.142,18.364
324.139,18.374
324.133,18.375
324.114,18.395
324.091,18.395
324.077,18.409
324.077,18.409
324.077,18.402
324.078,18.395
324.092,18.385
324.136,18.37
324.139,18.37
324.139,18.366
324.142,18.367
324.142,18.367
324.135,18.36
324.135,18.341
324.149,18.341
324.151,18.341
324.22,18.342
324.22,18.353
324.22,18.377
324.178,18.377
324.137,18.395
324.108,18.395
324.108,18.389
324.089,18.386
324.089,18.389
324.092,18.387
324.12,18.387
324.12,18.397
324.167,18.398
324.167,18.397
324.177,18.397
324.177,18.387
324.142,18.326
324.101,18.296
324.037,18.192
324.037,18.192
324.037,18.192
324.037,18.245
324.086,18.252
324.086,18.252
324.087,18.254
324.087,18.251
324.087,18.251
324.105,18.244
324.105,18.239
324.105,18.239
324.105,18.239
324.068,18.276
324.035,18.281
324.018,18.295
323.99,18.32
323.984,18.325
323.957,18.366
323.957,18.366
323.957,18.366
323.957,18.337
323.941,18.333
323.941,18.326
323.939,18.325
323.931,18.324
323.931,18.324
323.939,18.32
323.942,18.32
323.946,18.312
323.977,18.303
323.977,18.303
323.942,18.307
323.806,18.307
323.806,18.307
323.806,18.307
323.829,18.307
323.832,18.301
323.838,18.287
323.843,18.287
323.883,18.287
323.904,18.281
323.952,18.283
323.952,18.283
323.952,18.283
323.914,18.283
323.863,18.311
323.835,18.353
323.832,18.388
323.832,18.39
323.832,18.428
323.841,18.438
323.856,18.439
323.856,18.439
323.856,18.438
323.828,18.414
323.738,18.411
323.718,18.384
323.518,18.11
323.347,17.909
323.326,17.704
323.3,17.543
323.294,17.543
323.277,17.533
323.266,17.529
323.26,17.516
323.087,17.319
322.983,16.708
322.964,16.708
322.942,16.517
322.941,16.5
322.888,16.5
322.866,16.5
322.864,16.515
322.864,16.548
322.863,16.591
322.866,16.652
322.871,16.652
322.871,16.652
322.863,16.632
322.805,16.527
322.772,16.297
322.32,15.597
322.14,15.16
322.14,14.663
322.14,14.663
322.411,14.663
322.411,16.163
322.411,17.805
322.885,17.805
321.894,17.805
321.885,14.401
321.894,13.878
323.918,8.105
323.918,7.607
324.294,3.841
333.703,3.841
347.445,3.841
354.913,78.951
363.641,78.951
369.905,78.951
370.592,62.371
370.592,61.873
370.592,45.242
371.183,33.426
368.659,2.576
364.51,1.603
351.899,1.074
351.765,0.988
349.228,0.386
348.419,0.343
348.167,0.163
347.835,0.163
347.161,0.343
335.571,1.585
335.367,1.625
334.975,1.73
334.904,1.786
334.904,1.73
334.975,1.729
335.335,1.73
335.544,1.729
335.768,1.675
347.03,0.075
347.191,-0.103
347.281,-0.103
347.642,-0.103
347.962,0.325
349.013,0.351
349.598,0.779
349.932,0.953
349.932,1.06
349.932,1.06
349.705,1.06
349.225,0.514
348.921,0.51
348.892,0.51
348.579,0.514
335.498,1.727
335.498,1.727
335.498,1.727
347.341,0.183
347.887,0.183
348.837,0.183
349.683,0.398
349.683,0.577
349.683,0.738
349.55,0.738
349.253,0.738
348.215,0.707
347.608,0.504
347.557,0.504
346.856,0.43
346.856,0.575
346.856,0.43
346.956,0.43
347.161,0.43
348.314,0.575
349.868,0.603
349.882,0.603
350.215,0.651
350.267,0.881
637.65,438.134
637.65,438.134
637.65,438.134
378.315,0.178
378.315,-0.56
378.246,-0.56
378.315,-0.56
378.337,-0.56
378.383,-0.647
378.337,-0.398
378.337,-0.398
350.47,0.349
349.844,0.998
348.996,1.019
348.056,1.019
347.997,1.019
334.151,0.488
333.865,0.444
333.865,0.412
333.865,0.412
333.872,0.444
334.293,0.412
347.046,1.0
349.249,1.046
349.711,1.198
363.204,1.252
636.328,509.825
637.262,509.825
637.632,509.825
637.757,509.825
637.792,509.346
637.757,509.346
637.632,509.346
0.427,1021.203
0.414,1021.203
0.413,1021.203
0.413,1021.205
0.406,1021.204
0.406,1021.204
0.42,1021.205
0.431,1021.22
0.454,1021.22
0.478,1021.22
0.478,1021.22
0.478,1021.22
0.478,1021.214
0.478,1021.214
0.473,1021.212
0.461,1021.208
0.461,1021.208
0.461,1021.208
0.461,1021.208
0.468,1021.213
0.468,1021.218
0.468,1021.218
0.468,1021.218
0.468,1021.218
0.467,1021.218
