Head_x,Head_y,ProThorax_x,ProThorax_y,MesoThorax_x,MesoThorax_y,MetaThorax_x,MetaThorax_y,Abdomen_x,Abdomen_y,Abdomen_Mid_x,Abdomen_Mid_y,Abdomen_Tip_x,Abdomen_Tip_y,FL_Tibia_x,FL_Tibia_y,FL_Femur_x,FL_Femur_y,FL_Trochanter_x,FL_Trochanter_y,FL_Coxa_x,FL_Coxa_y,ML_Tarsi_x,ML_Tarsi_y,ML_Femur_x,ML_Femur_y,ML_Trochanter_x,ML_Trochanter_y,ML_Coxa_x,ML_Coxa_y,HL_Tarsi_x,HL_Tarsi_y,HL_Femur_x,HL_Femur_y,HL_Trochanter_x,HL_Trochanter_y,HL_Coxa_x,HL_Coxa_y
358.441,323.251,338.247,326.798,269.749,355.482,243.921,373.862,213.027,389.411,165.232,371.404,140.842,323.018,330.87,478.807,328.898,442.355,284.794,381.415,317.928,341.453,294.199,453.536,283.724,378.383,245.164,400.042,253.065,376.245,143.354,453.812,197.156,360.769,206.405,408.459,219.191,395.152
358.441,323.285,338.247,326.801,269.749,355.515,243.928,373.862,213.027,389.449,165.232,371.49,140.842,323.24,330.87,478.823,328.898,442.356,284.794,381.44,317.928,341.47,294.199,453.546,283.729,378.389,245.164,400.141,253.065,376.262,143.384,453.818,197.173,360.802,206.405,408.543,219.191,395.182
358.441,323.285,338.247,326.801,269.749,355.573,243.928,373.864,213.027,389.494,165.232,371.493,140.842,323.323,330.87,478.823,328.898,442.366,284.794,381.442,317.928,341.47,294.216,453.613,283.729,378.389,245.164,400.164,253.065,376.301,143.399,453.827,197.182,360.806,206.405,408.585,219.191,395.23
358.417,323.285,338.165,326.801,269.737,355.573,243.921,373.874,212.982,389.497,165.104,371.58,140.77,323.324,330.814,478.823,328.736,442.424,284.777,381.442,317.856,341.464,294.216,453.613,283.724,378.383,245.146,400.17,253.058,376.306,143.384,453.827,197.173,360.806,206.313,408.633,219.158,395.26
358.371,323.308,338.078,326.778,269.684,355.603,243.907,373.887,212.966,389.507,165.031,371.593,140.653,323.384,328.985,479.037,328.641,442.451,284.761,381.465,317.805,341.47,294.224,453.638,283.723,378.342,245.094,400.178,253.015,376.363,143.399,453.818,197.156,360.806,206.25,408.668,219.097,395.298
358.308,323.308,337.845,326.777,269.476,355.804,243.794,374.074,212.811,389.511,164.967,371.595,140.52,323.384,328.874,479.046,328.507,442.549,284.65,381.492,317.616,341.467,294.267,453.655,283.716,378.317,244.976,400.273,252.82,376.707,143.399,453.81,197.086,360.826,206.187,408.668,218.946,395.397
358.207,323.308,337.793,326.777,269.345,355.872,243.694,374.086,212.736,389.618,164.89,371.736,140.419,323.517,328.874,479.037,328.485,442.549,284.64,381.492,317.479,341.467,294.315,453.692,283.593,378.237,244.894,400.338,252.668,376.738,143.367,453.802,197.008,360.872,206.091,408.668,218.797,395.503
358.158,323.329,337.769,326.778,269.305,355.88,243.667,374.086,212.619,389.695,164.867,371.786,140.233,323.582,328.874,479.037,328.384,442.552,284.591,381.492,317.453,341.476,294.354,453.692,283.535,378.219,244.887,400.367,252.624,376.799,143.347,453.802,196.988,360.885,206.034,408.668,218.704,395.545
358.119,323.333,337.742,326.801,269.247,355.881,243.635,374.085,212.531,389.727,164.83,371.928,139.883,323.844,330.169,478.875,328.303,442.561,284.564,381.492,317.348,341.484,294.358,453.701,283.535,378.153,244.886,400.37,252.564,376.809,143.319,453.802,196.856,360.885,205.943,408.668,218.62,395.647
358.109,323.333,337.636,326.815,269.222,355.909,243.546,374.087,212.531,389.727,164.794,371.966,139.841,323.972,330.169,478.875,328.272,442.564,284.387,381.463,317.184,341.484,294.434,453.869,283.535,378.1,244.861,400.374,252.48,376.809,143.249,453.89,196.784,360.916,205.94,408.674,218.568,395.657
357.998,323.329,337.613,326.815,269.194,355.909,243.533,374.087,212.531,389.727,164.741,372.056,139.63,324.083,330.169,478.875,328.219,442.623,284.362,381.4,317.129,341.484,294.438,453.903,283.55,377.997,244.847,400.376,252.474,376.817,143.144,453.901,196.765,360.916,205.938,408.709,218.53,395.661
357.899,323.321,337.461,326.822,269.155,355.913,243.508,374.087,213.141,389.288,164.633,372.137,139.61,324.099,330.149,478.875,328.106,442.623,284.346,381.392,317.062,341.481,294.448,453.961,283.607,377.972,244.836,400.374,252.461,376.817,143.115,453.966,196.736,360.881,205.87,408.75,218.49,395.718
357.857,323.303,337.444,326.833,269.151,355.933,243.432,374.087,213.141,389.288,164.515,372.224,139.406,324.318,330.043,478.934,327.997,442.608,282.501,381.28,317.035,341.453,294.497,453.981,283.622,377.776,244.813,400.374,252.31,376.826,142.98,454.159,196.733,360.841,205.8,408.785,218.347,395.862
357.808,323.27,337.347,326.833,269.032,355.967,243.348,374.127,213.141,389.288,164.499,372.318,139.39,324.452,329.998,478.934,327.89,442.623,282.469,381.28,316.949,341.428,294.501,454.083,283.649,377.758,244.721,400.352,252.27,376.855,142.977,454.16,196.656,360.812,205.687,408.785,218.333,395.923
357.66,323.269,337.277,326.833,268.979,355.998,243.339,374.155,213.064,389.288,164.445,372.419,139.201,324.546,329.973,478.848,327.806,442.623,282.456,381.28,316.893,341.387,294.497,454.138,283.649,377.755,244.682,400.352,252.214,376.912,142.977,454.16,196.656,360.772,205.661,408.788,218.275,395.964
