Head_x,Head_y
452.16,117.859
452.207,920.996
453.004,920.996
452.551,925.567
452.5,925.567
452.551,925.562
511.215,118.0
511.215,117.98
511.225,117.98
511.238,117.977
511.242,117.98
511.242,117.98
511.254,117.977
511.254,117.781
511.27,117.711
511.27,117.664
511.27,117.633
511.262,117.617
511.262,117.598
511.262,117.59
511.273,117.598
511.279,117.586
511.279,117.582
511.279,117.582
511.309,117.582
511.311,117.559
511.322,117.559
511.322,117.559
511.311,117.547
511.309,117.539
511.287,117.461
511.27,117.449
511.27,117.461
511.25,117.461
511.27,117.465
511.25,117.465
511.287,117.617
511.25,117.465
511.287,117.617
511.242,117.434
511.281,117.594
511.242,117.434
511.281,117.582
511.281,117.582
511.281,117.582
511.283,117.578
511.283,117.578
511.279,117.574
511.279,117.574
511.283,117.578
511.279,117.57
511.279,117.57
511.275,117.57
511.227,117.426
511.193,117.387
511.193,117.387
511.191,117.379
511.189,117.387
511.189,117.387
511.189,117.379
511.18,117.367
511.18,117.363
511.18,117.363
511.18,117.367
511.18,117.367
511.184,117.367
511.184,117.367
511.178,117.367
511.178,117.367
511.189,117.391
511.209,117.477
511.209,117.496
511.26,117.645
511.26,117.645
511.26,117.645
511.26,117.648
511.262,117.648
511.262,117.656
511.262,117.656
511.262,117.656
511.254,117.613
511.23,117.547
511.229,117.547
511.229,117.531
511.227,117.531
511.137,117.02
511.012,116.723
510.98,116.613
510.965,116.484
510.795,116.207
510.771,116.152
510.59,116.109
510.578,116.074
510.578,116.066
510.578,116.074
510.578,116.066
510.578,116.066
510.578,116.066
510.578,116.043
510.568,116.043
510.568,116.043
510.568,116.008
510.561,116.008
510.508,112.928
510.486,112.928
509.662,112.928
507.36,120.277
263.328,192.762
263.328,192.801
263.301,192.812
263.328,192.93
263.855,761.107
263.855,761.113
637.135,761.141
637.135,761.141
637.122,761.141
637.12,761.141
637.12,761.141
637.071,761.047
637.071,761.033
637.06,760.912
637.06,760.9
637.062,760.893
637.062,760.889
637.062,760.889
637.067,760.889
637.069,760.854
637.069,760.836
637.019,760.791
637.019,760.75
637.019,760.742
637.019,760.742
637.017,760.723
637.017,760.723
637.017,760.703
637.01,760.703
636.977,760.699
636.977,760.699
636.977,760.691
636.977,760.699
636.992,760.699
637.029,760.76
637.029,760.781
637.038,760.949
637.038,760.949
637.042,760.98
637.069,761.037
637.081,760.98
637.069,760.98
637.069,760.924
637.002,760.789
636.921,760.789
636.832,760.789
636.817,760.969
636.779,760.977
636.739,761.047
636.728,761.146
636.728,761.164
636.728,761.164
636.728,761.164
636.728,761.145
602.52,693.196
602.44,693.193
602.44,693.184
602.354,693.193
602.354,693.196
602.56,693.279
602.56,693.317
602.486,693.323
602.489,693.323
602.489,693.325
602.489,693.327
602.534,693.33
602.546,693.33
602.546,693.332
602.547,693.332
602.534,693.332
602.464,693.332
602.464,761.441
602.595,761.375
636.834,761.375
636.839,761.375
636.839,761.375
636.839,761.367
636.839,761.367
636.805,761.303
636.763,761.02
636.73,760.928
636.628,760.85
515.508,116.0
510.447,116.0
510.447,116.0
515.508,117.676
515.508,117.676
510.062,187.336
450.737,284.659
450.737,284.659
442.903,284.659
450.737,351.932
452.29,380.979
461.417,459.28
461.417,571.582
463.092,666.494
463.092,765.203
461.417,862.297
463.092,862.297
511.113,862.297
511.092,117.496
511.092,117.457
