Head_x,Head_y
315.212,45.737
315.214,45.82
315.214,45.875
315.214,45.875
315.214,45.875
315.257,45.931
315.278,45.932
315.292,45.932
315.296,45.932
315.296,45.875
315.292,45.866
315.288,45.866
315.288,45.864
315.287,45.845
315.287,45.845
315.29,45.831
315.301,45.831
315.317,45.831
315.317,45.834
315.317,45.834
315.317,45.834
315.189,45.81
315.156,45.81
315.103,45.805
315.078,45.797
315.078,45.797
315.078,45.773
315.129,45.745
315.138,45.733
315.147,45.671
315.151,45.635
315.147,45.615
315.138,45.565
315.122,45.565
315.061,45.565
315.02,45.611
315.013,45.651
315.013,45.651
315.013,45.651
315.018,45.639
315.018,45.631
315.018,45.625
315.018,45.625
315.018,45.625
315.027,45.625
315.049,45.658
315.064,45.663
315.071,45.663
315.071,45.663
315.105,45.52
315.129,45.508
315.214,45.448
315.51,44.844
315.566,44.115
315.706,43.795
315.77,43.795
315.814,43.795
315.872,44.114
315.872,44.862
315.814,45.549
315.792,45.893
315.6,46.113
315.449,46.314
315.334,46.561
315.001,46.795
314.999,46.795
314.942,46.836
314.76,46.795
314.619,46.787
314.295,46.781
314.21,46.625
313.826,45.193
312.85,42.853
311.041,40.914
310.475,38.215
308.832,35.389
305.275,32.445
300.726,26.151
293.053,17.982
293.053,17.982
293.053,17.982
306.171,19.338
328.354,295.629
328.354,295.629
327.527,282.342
308.782,282.342
311.109,282.342
310.223,263.289
308.782,254.584
308.782,254.584
299.764,249.605
245.792,5.148
243.973,5.148
243.973,5.148
243.973,9.654
247.881,9.838
255.6,12.137
260.624,12.486
265.377,13.175
265.377,13.259
265.377,13.259
264.07,14.008
256.93,14.082
250.09,20.842
241.297,27.569
241.047,34.514
241.047,43.889
241.297,50.954
242.516,52.221
250.935,54.0
254.383,54.594
257.764,55.002
257.764,55.184
257.811,58.415
257.811,67.525
257.811,84.371
280.342,131.181
284.146,131.181
280.342,125.328
280.342,125.328
259.57,72.207
259.57,72.207
257.699,72.207
257.699,84.474
255.555,89.271
255.555,93.255
255.555,93.255
262.775,103.326
279.562,119.654
289.168,130.438
290.652,135.676
308.106,135.676
314.447,135.309
314.447,135.309
314.447,127.875
297.953,125.205
297.309,127.875
296.281,127.875
296.281,134.898
297.309,141.029
311.18,151.322
324.373,156.113
343.055,180.775
343.055,201.33
343.055,215.406
343.055,215.406
343.055,238.67
346.438,314.104
352.582,353.791
356.066,394.41
370.501,440.271
390.045,492.263
405.688,552.139
442.164,602.754
500.994,652.224
500.994,716.55
500.994,761.152
284.128,781.389
149.048,1013.048
149.021,1013.048
148.989,1013.048
148.948,1013.008
148.948,1013.001
148.942,1012.985
148.937,1012.98
148.937,1012.974
148.937,1012.98
148.937,1012.98
308.448,1013.1
308.57,1013.2
308.57,1013.2
308.63,1013.266
308.63,1013.266
308.665,1013.3
308.718,1013.369
308.75,1013.435
308.767,1013.461
308.79,1013.515
308.812,1013.548
308.829,1013.589
308.847,1013.618
308.865,1013.651
308.881,1013.675
308.888,1013.699
308.903,1013.742
308.919,1013.772
308.946,1013.816
308.956,1013.843
308.972,1013.866
308.995,1013.9
309.032,1013.946
309.052,1013.973
309.071,1014.0
309.081,1014.0
309.098,1014.01
309.112,1014.025
309.126,1014.043
309.137,1014.057
309.138,1014.057
309.141,1014.059
309.141,1014.064
309.14,1014.064
309.14,1014.064
309.136,1014.064
309.132,1014.055
309.131,1014.049
309.129,1014.045
309.125,1014.043
309.125,1014.043
309.125,1014.043
309.122,1014.043
309.122,1014.043
309.122,1014.043
309.121,1014.039
309.115,1014.033
309.109,1014.023
309.109,1014.023
309.108,1014.023
309.107,1014.027
309.108,1014.029
309.108,1014.029
309.105,1014.029
309.108,1014.031
309.109,1014.033
309.11,1014.033
309.11,1014.031
309.111,1014.031
309.112,1014.031
309.114,1014.031
309.114,1014.031
309.127,1014.037
309.13,1014.037
309.136,1014.051
309.143,1014.057
309.15,1014.061
309.155,1014.07
309.161,1014.078
309.161,1014.078
309.168,1014.086
309.168,1014.086
149.104,1013.348
149.099,1013.336
149.099,1013.342
149.099,1013.342
149.099,1013.342
149.099,1013.351
149.103,1013.354
149.103,1013.357
149.107,1013.357
149.108,1013.357
149.125,1013.447
149.125,1013.449
149.125,1013.45
149.125,1013.449
149.123,1013.449
149.123,1013.449
149.123,1013.441
149.128,1013.429
149.129,1013.429
149.129,1013.429
149.129,1013.461
149.129,1013.494
149.141,1013.504
149.141,1013.508
149.149,1013.53
149.155,1013.53
149.155,1013.53
149.155,1013.515
149.146,1013.499
149.144,1013.489
149.14,1013.467
149.131,1013.466
149.128,1013.438
149.123,1013.427
149.122,1013.418
149.115,1013.413
149.114,1013.413
149.109,1013.385
149.109,1013.385
149.109,1013.385
149.112,1013.391
149.113,1013.392
149.116,1013.392
149.118,1013.391
149.121,1013.389
149.122,1013.389
149.146,1013.389
149.16,1013.394
149.189,1013.417
149.208,1013.438
149.215,1013.473
149.26,1013.614
149.278,1013.733
149.278,1013.817
149.281,1013.898
149.281,1013.903
149.286,1013.957
149.318,1014.025
149.357,1014.025
149.378,1014.117
149.442,1014.117
149.485,1014.117
149.557,1014.061
149.557,1014.033
149.557,1014.018
149.546,1013.973
149.524,1013.97
149.523,1013.96
149.499,1013.907
149.486,1013.907
149.431,1013.907
149.42,1013.901
149.398,1013.9
149.376,1013.87
149.346,1013.857
149.318,1013.811
149.295,1013.787
149.261,1013.724
149.229,1013.669
149.229,1013.669
149.229,1013.669
309.123,1014.123
309.123,1014.123
309.123,1014.123
149.127,1013.499
149.127,1013.493
149.123,1013.482
149.123,1013.482
149.123,1013.477
149.123,1013.477
149.11,1013.441
149.104,1013.44
149.093,1013.422
149.088,1013.413
149.075,1013.389
149.068,1013.367
149.054,1013.346
149.054,1013.346
149.054,1013.346
309.02,1013.851
309.021,1013.898
309.025,1013.907
309.021,1013.9
309.023,1013.898
309.025,1013.898
309.023,1013.892
309.008,1013.884
309.008,1013.879
309.006,1013.879
309.002,1013.871
308.999,1013.87
308.997,1013.862
308.995,1013.859
308.987,1013.847
308.986,1013.845
308.985,1013.842
308.98,1013.836
308.972,1013.834
308.967,1013.822
308.967,1013.793
308.965,1013.793
308.964,1013.788
308.957,1013.785
308.935,1013.779
308.92,1013.703
308.906,1013.597
308.87,1013.527
308.833,1013.447
308.828,1013.447
308.828,1013.447
308.828,1013.477
308.832,1013.496
308.848,1013.541
308.871,1013.6
308.905,1013.677
308.921,1013.727
308.933,1013.766
308.933,1013.786
308.933,1013.843
308.935,1013.871
308.943,1013.923
308.956,1013.942
308.97,1014.004
308.972,1014.025
308.985,1014.047
309.007,1014.068
309.032,1014.107
309.057,1014.129
309.081,1014.15
309.095,1014.15
309.096,1014.166
309.099,1014.168
309.13,1014.197
309.188,1014.242
309.199,1014.316
309.201,1014.32
309.201,1014.32
309.201,1014.32
309.201,1014.32
309.201,1014.32
309.182,1014.289
309.18,1014.281
309.164,1014.264
309.157,1014.252
309.157,1014.252
309.157,1014.252
309.159,1014.252
309.159,1014.252
309.159,1014.197
309.153,1014.197
309.153,1014.197
309.141,1014.193
309.141,1014.176
309.105,1014.176
309.105,1014.154
309.105,1014.154
309.132,1014.154
309.132,1014.154
309.132,1014.154
149.386,1013.893
149.372,1013.879
149.372,1013.871
149.372,1013.866
149.357,1013.825
149.345,1013.802
149.315,1013.774
149.287,1013.733
149.25,1013.677
149.232,1013.625
149.222,1013.621
149.218,1013.617
149.218,1013.615
149.218,1013.615
149.222,1013.617
149.275,1013.666
309.236,1014.273
309.236,1014.273
309.227,1014.273
309.227,1014.324
309.164,1014.371
309.163,1014.377
309.154,1014.422
309.154,1014.422
309.161,1014.422
309.154,1014.42
309.154,1014.393
309.161,1014.373
309.199,1014.373
309.153,1014.346
309.199,1014.373
309.232,1014.377
309.263,1014.377
309.263,1014.357
309.272,1014.357
309.284,1014.355
309.284,1014.348
309.272,1014.348
309.268,1014.348
309.2,1014.338
309.139,1014.256
309.139,1014.256
309.107,1014.223
309.098,1014.139
309.092,1014.053
309.098,1014.053
309.098,1013.756
308.355,1013.699
308.355,1013.692
308.355,983.408
308.355,968.703
308.355,957.124
313.582,943.395
319.604,929.809
326.039,918.682
330.227,911.424
330.384,907.033
331.571,907.033
334.473,907.033
334.473,909.069
334.473,913.871
332.256,919.498
328.207,922.297
319.746,924.89
314.216,926.564
314.216,926.564
314.216,926.564
314.263,924.426
318.646,914.59
324.043,897.914
329.99,872.854
330.778,847.883
330.807,831.15
330.807,813.34
330.778,793.66
328.133,786.75
327.65,785.641
320.059,785.641
314.475,785.641
312.811,784.906
305.779,783.383
293.183,783.27
283.805,779.878
283.805,777.492
283.805,776.275
284.366,775.961
291.201,775.875
304.703,773.106
311.033,773.106
312.691,773.106
319.957,776.961
331.752,778.565
335.654,780.508
335.654,783.051
335.654,784.568
329.93,787.49
319.727,788.119
309.748,788.184
297.502,788.713
287.84,789.642
277.561,790.611
268.934,790.744
