Head_x,Head_y
345.314,-0.595
345.314,-0.595
345.314,-0.595
345.314,-0.592
345.328,-0.591
345.352,-0.579
345.356,-0.591
345.377,-0.591
345.377,-0.606
345.377,-0.606
345.376,-0.606
345.376,-0.425
345.376,-0.388
342.475,69.041
345.64,-0.277
345.64,-0.388
345.609,-0.388
345.538,-0.277
345.538,-0.277
345.499,-0.409
342.912,69.272
342.8,69.478
342.657,69.319
342.591,69.319
342.576,69.334
342.532,69.334
342.506,69.334
342.424,69.376
342.424,69.433
342.4,69.448
342.424,69.448
342.466,69.448
342.477,69.428
342.485,69.413
342.485,69.413
342.485,69.413
342.479,69.446
342.343,69.479
342.276,69.488
342.218,69.495
342.205,69.499
342.102,69.499
342.071,69.512
339.25,73.33
339.25,73.33
339.228,73.33
339.213,73.31
339.136,73.267
339.133,73.267
339.059,73.267
339.048,73.254
339.048,73.254
339.052,73.287
339.035,73.332
339.035,73.366
339.035,73.389
339.052,73.389
339.035,73.398
339.054,73.415
339.054,73.415
339.182,73.481
339.226,73.485
339.227,73.485
339.262,73.481
339.276,73.313
339.276,73.305
339.276,73.297
339.264,73.281
339.248,73.276
339.192,73.096
339.192,73.096
339.192,73.096
339.208,73.138
339.219,73.145
339.221,73.155
339.221,73.155
339.247,73.145
339.258,73.138
339.258,73.138
339.258,73.138
339.247,73.214
339.258,73.218
339.23,73.248
339.23,73.273
339.228,73.26
339.23,73.273
339.23,73.273
339.221,73.26
339.221,73.248
339.221,73.242
339.209,73.242
339.203,73.242
339.203,73.242
339.203,73.242
339.204,73.223
339.207,73.213
339.207,73.203
339.207,73.123
339.171,73.123
339.171,73.123
339.169,73.123
339.171,73.123
339.171,73.093
339.169,73.057
339.124,73.055
339.124,73.055
339.124,73.055
339.124,73.055
339.124,73.1
339.129,73.1
339.135,73.1
339.135,73.1
339.131,73.1
339.131,73.139
339.137,73.186
339.155,73.212
339.155,73.278
339.155,73.287
339.145,73.287
339.136,73.289
339.094,73.287
339.049,73.296
339.035,73.282
339.049,73.275
339.039,73.275
339.034,73.275
339.034,73.275
339.039,73.284
339.034,73.304
338.98,73.37
338.98,73.376
339.006,73.377
339.006,73.394
339.13,73.394
339.157,73.394
341.793,69.815
341.793,69.792
341.819,69.779
341.827,69.75
341.829,69.748
341.834,69.715
341.834,69.748
341.829,69.75
339.348,73.374
339.331,73.43
339.331,73.481
339.322,73.495
339.318,73.532
339.29,73.667
339.29,73.708
339.29,73.711
339.29,73.773
339.29,73.773
339.302,73.773
339.302,73.569
339.302,73.569
339.388,73.533
339.388,73.513
339.388,73.437
339.339,73.513
339.328,73.513
339.24,73.513
339.225,73.497
339.016,73.497
339.009,73.464
338.99,73.424
338.912,73.368
338.535,69.346
338.535,69.297
338.535,69.297
338.581,69.297
338.609,69.297
338.666,69.297
338.678,69.327
338.684,69.327
338.698,69.379
338.698,69.379
338.7,69.43
338.75,69.43
338.7,69.374
338.75,69.323
338.804,69.163
338.75,69.163
345.52,-0.302
345.52,-0.307
345.448,-0.387
345.447,-0.457
345.448,-0.457
345.447,-0.459
345.432,-0.457
345.386,-0.439
0.534,1021.085
0.528,1021.097
0.524,1021.1
0.524,1021.104
0.524,1021.113
0.522,1021.114
0.525,1021.114
0.525,1021.114
0.514,1021.114
0.514,1021.114
0.532,1021.113
0.532,1021.113
330.554,445.802
331.612,445.256
636.188,438.487
636.35,438.487
637.49,438.487
637.49,438.487
637.49,438.487
636.857,437.57
635.336,437.57
635.336,381.694
636.857,381.43
637.656,366.334
637.656,366.334
637.656,366.334
0.542,1021.087
0.533,1021.093
0.532,1021.104
0.524,1021.105
0.508,1021.117
0.506,1021.129
0.506,1021.191
0.506,1021.191
0.506,1021.191
0.517,1021.191
0.517,1021.192
0.517,1021.201
0.509,1021.201
0.505,1021.201
0.496,1021.201
0.486,1021.198
0.496,1021.192
0.496,1021.19
0.496,1021.18
0.505,1021.18
0.517,1021.176
0.517,1021.175
0.505,1021.175
0.505,1021.175
0.503,1021.173
0.5,1021.168
0.5,1021.173
0.503,1021.176
0.503,1021.197
0.501,1021.197
0.501,1021.197
0.501,1021.197
0.5,1021.197
0.5,1021.23
0.489,1021.23
0.489,1021.23
0.5,1021.225
636.211,429.57
636.211,429.57
637.715,429.57
637.314,510.079
637.314,573.112
332.398,791.043
637.314,573.112
314.857,573.112
314.857,509.667
314.857,509.667
509.508,365.498
509.508,434.282
517.451,508.697
517.451,508.697
527.117,508.697
542.409,580.212
542.409,649.071
542.409,706.618
348.788,787.955
348.788,787.969
348.788,787.969
348.898,787.969
349.062,788.199
349.062,787.969
349.062,787.889
4.542,331.151
4.53,-0.002
4.287,-0.065
4.287,-0.065
4.125,-0.002
4.038,0.076
3.67,0.086
3.435,0.086
3.363,0.086
3.268,0.08
3.223,0.08
3.223,0.08
2.881,0.052
2.8,0.314
2.799,0.314
2.714,0.28
2.714,0.28
2.8,0.682
413.319,905.48
413.319,905.48
413.319,905.48
1.908,0.076
1.884,0.016
1.884,0.016
1.884,0.072
1.943,0.072
413.78,906.417
413.78,906.87
413.78,906.87
413.514,906.87
2.006,0.106
1.92,-0.032
1.908,-0.038
1.88,-0.077
1.88,-0.08
1.896,-0.08
1.88,-0.077
1.896,-0.077
1.981,0.003
1.981,0.219
1.981,0.222
2.006,0.222
2.087,0.233
2.192,0.342
413.5,906.419
413.705,906.419
413.705,906.419
413.5,906.419
413.175,891.277
413.175,891.198
413.175,891.277
413.175,891.277
413.175,890.488
2.141,0.307
2.141,0.307
2.141,0.307
2.141,0.296
2.152,0.394
413.058,786.974
413.091,874.588
413.058,874.588
413.058,874.588
1.876,0.048
1.876,0.048
1.876,0.048
363.457,875.442
363.457,875.442
363.457,875.442
363.135,875.396
349.335,847.18
348.961,847.18
348.568,846.736
348.499,846.736
348.499,847.18
348.499,846.736
348.568,846.736
348.479,846.202
362.717,891.734
350.327,846.036
350.756,846.77
350.756,846.77
351.055,846.77
351.055,846.036
351.341,845.389
351.446,845.389
351.637,845.389
