scorer,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000,DLC_resnet50_Mantis target distance and angleAug20shuffle1_250000
bodyparts,Head,Head,Head,ProThorax,ProThorax,ProThorax,MesoThorax,MesoThorax,MesoThorax,MetaThorax,MetaThorax,MetaThorax,Abdomen,Abdomen,Abdomen,Abdomen_Mid,Abdomen_Mid,Abdomen_Mid,Abdomen_Tip,Abdomen_Tip,Abdomen_Tip,FL_Tibia,FL_Tibia,FL_Tibia,FL_Femur,FL_Femur,FL_Femur,FL_Trochanter,FL_Trochanter,FL_Trochanter,FL_Coxa,FL_Coxa,FL_Coxa,ML_Tarsi,ML_Tarsi,ML_Tarsi,ML_Femur,ML_Femur,ML_Femur,ML_Trochanter,ML_Trochanter,ML_Trochanter,ML_Coxa,ML_Coxa,ML_Coxa,HL_Tarsi,HL_Tarsi,HL_Tarsi,HL_Femur,HL_Femur,HL_Femur,HL_Trochanter,HL_Trochanter,HL_Trochanter,HL_Coxa,HL_Coxa,HL_Coxa
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,440.1824951171875,383.12884521484375,0.9988340735435486,429.7430419921875,386.9186706542969,0.9997705817222595,399.4283142089844,403.247802734375,0.9990672469139099,387.2109069824219,413.2190246582031,0.9996718168258667,373.2770690917969,420.8254699707031,0.9996498823165894,348.0596923828125,415.04095458984375,0.9971126317977905,327.1952819824219,397.7599182128906,0.9937213659286499,424.2596740722656,455.9902038574219,0.9936197400093079,423.8644714355469,440.8260498046875,0.9919410943984985,405.4767761230469,413.0549621582031,0.984305739402771,422.6102600097656,392.7754211425781,0.9995903372764587,402.2586669921875,466.6108703613281,0.9653646945953369,411.3280944824219,427.2996826171875,0.9963274598121643,390.37713623046875,423.7943420410156,0.9993605017662048,392.3830871582031,413.5162048339844,0.9985900521278381,321.9979248046875,468.39947509765625,0.985824465751648,362.43914794921875,408.75360107421875,0.9604521989822388,373.08935546875,426.3231201171875,0.9985548853874207,378.4930725097656,419.200927734375,0.9996669292449951
1,440.1824951171875,383.12884521484375,0.9987578392028809,429.7430419921875,386.9186706542969,0.9997640252113342,399.4283142089844,403.2801513671875,0.9990543723106384,387.2109069824219,413.2310791015625,0.9996745586395264,373.2770690917969,420.88543701171875,0.9996569156646729,348.0596923828125,415.064453125,0.9972929358482361,327.1952819824219,397.82318115234375,0.9938808679580688,424.4163513183594,455.9902038574219,0.9938807487487793,423.8698425292969,440.8260498046875,0.9921053647994995,405.4767761230469,413.0549621582031,0.9844414591789246,422.6102600097656,392.7754211425781,0.9995850920677185,402.2891540527344,466.6108703613281,0.9644990563392639,411.3280944824219,427.2996826171875,0.9962205290794373,390.37713623046875,423.7943420410156,0.9993645548820496,392.3830871582031,413.521728515625,0.998618483543396,321.9979248046875,468.4023742675781,0.9839324951171875,362.43914794921875,408.7681579589844,0.9624072313308716,373.12567138671875,426.3231201171875,0.998542308807373,378.4930725097656,419.2391662597656,0.9996687173843384
2,440.1824951171875,383.12884521484375,0.9987723231315613,429.7430419921875,386.9186706542969,0.9997660517692566,399.4283142089844,403.28369140625,0.9990234375,387.2109069824219,413.2434997558594,0.9996674060821533,373.2770690917969,420.89337158203125,0.9996496438980103,348.0596923828125,415.0704650878906,0.9971718192100525,327.1952819824219,397.83123779296875,0.9937084913253784,424.4255065917969,455.9902038574219,0.9938593506813049,423.8730773925781,440.8260498046875,0.9921754002571106,405.4767761230469,413.0581970214844,0.9845505356788635,422.6102600097656,392.7854309082031,0.9995871186256409,402.2945251464844,466.6135559082031,0.9638544321060181,411.3280944824219,427.2996826171875,0.9962409734725952,390.37713623046875,423.7943420410156,0.9993605017662048,392.3830871582031,413.5314025878906,0.9985918402671814,321.9979248046875,468.4023742675781,0.9851094484329224,362.43914794921875,408.7896728515625,0.9611756801605225,373.12567138671875,426.3243408203125,0.998529314994812,378.4930725097656,419.2464294433594,0.9996658563613892
3,439.9543762207031,383.11297607421875,0.9987990856170654,429.6040954589844,386.91790771484375,0.9997702240943909,399.3391418457031,403.2940673828125,0.9989792108535767,387.16424560546875,413.248779296875,0.9996628761291504,373.2617492675781,420.89556884765625,0.9996501207351685,348.0440368652344,415.07232666015625,0.9971725344657898,327.1952819824219,397.83306884765625,0.9936286807060242,424.4366149902344,455.97576904296875,0.9939243197441101,423.8872375488281,440.8240966796875,0.992352306842804,405.44830322265625,413.0549621582031,0.9843860268592834,422.5088195800781,392.7754211425781,0.9995800852775574,402.2945251464844,466.6108703613281,0.9638749957084656,411.3280944824219,427.2984924316406,0.996242880821228,390.348388671875,423.79345703125,0.9993624091148376,392.322998046875,413.5314025878906,0.9986072182655334,321.9979248046875,468.40045166015625,0.984965443611145,362.4197998046875,408.79132080078125,0.961031973361969,373.1292419433594,426.3231201171875,0.9985332489013672,378.4699401855469,419.2464294433594,0.999664306640625
4,439.85028076171875,383.1040954589844,0.9988365769386292,429.4435729980469,386.91241455078125,0.9997745156288147,399.251953125,403.303466796875,0.9989522695541382,387.14208984375,413.2754211425781,0.9996626377105713,373.2461242675781,420.8986511230469,0.9996497631072998,347.959228515625,415.07232666015625,0.9971689581871033,327.1952819824219,397.83306884765625,0.9934902191162109,424.4400329589844,455.9557800292969,0.9938499331474304,423.8872375488281,440.816162109375,0.9923712015151978,405.43719482421875,413.0509338378906,0.9843318462371826,422.3818359375,392.7557678222656,0.9995822310447693,402.3299255371094,466.58428955078125,0.9657191038131714,411.3280944824219,427.2667541503906,0.9962292313575745,390.3397521972656,423.7864990234375,0.9993662238121033,392.2918701171875,413.52947998046875,0.9986279010772705,321.9954833984375,468.39947509765625,0.985030472278595,358.9093933105469,409.63427734375,0.9610776901245117,373.1292419433594,426.3227844238281,0.998540997505188,378.451171875,419.2532043457031,0.999661922454834
5,439.8496398925781,383.06549072265625,0.9988791346549988,429.4402770996094,386.89190673828125,0.9997809529304504,399.1534118652344,403.3165283203125,0.9989120960235596,387.10089111328125,413.2795104980469,0.9996545314788818,373.244384765625,420.9842834472656,0.9996448755264282,347.884765625,415.2080993652344,0.9972875118255615,327.913818359375,397.83306884765625,0.9935867190361023,424.4648132324219,455.8494873046875,0.9939216375350952,423.8915100097656,440.6654052734375,0.9925109148025513,405.3553466796875,412.98809814453125,0.984988808631897,422.3623962402344,392.7209167480469,0.9995893836021423,402.3821105957031,466.56396484375,0.965981662273407,411.35076904296875,427.2367248535156,0.9961793422698975,390.2943420410156,423.72698974609375,0.9993512034416199,392.19921875,413.5314025878906,0.9986295700073242,321.9927062988281,468.3976745605469,0.9848800897598267,358.9093933105469,409.63427734375,0.9624476432800293,373.12567138671875,426.3072814941406,0.9985388517379761,378.4416198730469,419.25408935546875,0.9996662139892578
6,439.8451232910156,383.0611267089844,0.9988647699356079,429.4170227050781,386.84368896484375,0.9997788071632385,399.10736083984375,403.3356018066406,0.9989084005355835,387.0039978027344,413.2987365722656,0.9996544122695923,373.10113525390625,421.0093078613281,0.9996594190597534,347.7755126953125,415.2169189453125,0.997336208820343,327.913818359375,397.83306884765625,0.9937432408332825,424.470703125,455.8370666503906,0.9940290451049805,423.9812316894531,440.6654052734375,0.9930471777915955,405.2911376953125,412.98809814453125,0.9853383302688599,422.3443298339844,392.7048034667969,0.9995847344398499,402.3822326660156,466.53521728515625,0.9659943580627441,411.35272216796875,427.2367248535156,0.9960313439369202,390.27191162109375,423.72064208984375,0.9993523955345154,392.1192932128906,413.5409240722656,0.9986696243286133,321.9927062988281,468.3976745605469,0.9846652150154114,358.9093933105469,409.63427734375,0.9637648463249207,373.0991516113281,426.2852783203125,0.9985873699188232,378.3165588378906,419.263671875,0.9996647834777832
7,439.8496398925781,383.0376281738281,0.9987723231315613,429.364990234375,386.7832946777344,0.9997780919075012,399.1010437011719,403.3165283203125,0.9988735318183899,386.96429443359375,413.32110595703125,0.9996494054794312,373.0470886230469,421.0112609863281,0.9996644258499146,347.7255859375,415.24169921875,0.9973458647727966,327.913818359375,397.8589172363281,0.9937957525253296,424.48248291015625,455.7381896972656,0.9938699007034302,423.9820861816406,440.66357421875,0.9930383563041687,405.262451171875,412.98516845703125,0.9856604337692261,422.3332824707031,392.6536560058594,0.9995800852775574,402.3968811035156,466.53521728515625,0.9657161235809326,411.35272216796875,427.2367248535156,0.996038556098938,390.2405700683594,423.7142333984375,0.9993608593940735,392.0671691894531,413.5409240722656,0.9987093210220337,321.9821472167969,468.3976745605469,0.9846895933151245,361.9831848144531,408.6790466308594,0.9630159735679626,373.0799255371094,426.2852783203125,0.9985784292221069,378.2373962402344,419.2936706542969,0.9996639490127563
